,precision,recall,f1-score,support
CANCELLED,0.0,0.0,0.0,62.0
LATE,0.7800344657804037,0.8986528007563224,0.8351527664902146,42310.0
ONTIME,0.9300125384703066,0.8425858991192482,0.8841432264656254,67783.0
accuracy,0.8636466796786346,0.8636466796786346,0.8636466796786346,0.8636466796786346
macro avg,0.5700156680835701,0.5804128999585235,0.5730986643186133,110155.0
weighted avg,0.8718832385484243,0.8636466796786346,0.8648285948864824,110155.0
