,precision,recall,f1-score,support
CANCELLED,0.0,0.0,0.0,62.0
LATE,0.7804933149863424,0.8982037343417631,0.8352215909715278,42310.0
ONTIME,0.9297637641546271,0.843087499815588,0.8843067924207139,67783.0
accuracy,0.863782851436612,0.863782851436612,0.863782851436612,0.863782851436612
macro avg,0.5700856930469899,0.5804304113857838,0.5731761277974139,110155.0
weighted avg,0.8719063990083541,0.863782851436612,0.8649556790400671,110155.0
