,precision,recall,f1-score,support
CANCELLED,0.0,0.0,0.0,62.0
LATE,0.7919268693508628,0.9111557551406287,0.8473678426200681,42310.0
ONTIME,0.9387535991410864,0.8513639113051945,0.8929256668936065,67783.0
accuracy,0.8738504834097408,0.8738504834097408,0.8738504834097408,0.8738504834097408
macro avg,0.5768934894973164,0.5875065554819411,0.5800978365045583,110155.0
weighted avg,0.8818297948601085,0.8738504834097408,0.8749245508629152,110155.0
