,precision,recall,f1-score,support
CANCELLED,0.0,0.0,0.0,62.0
LATE,0.7888895664369778,0.9173008744977547,0.8482629744172577,42310.0
ONTIME,0.9425613597584985,0.847572400159332,0.8925467044704237,67783.0
accuracy,0.8738777177613363,0.8738777177613363,0.8738777177613363,0.8738777177613363
macro avg,0.5771503087318255,0.5882910915523621,0.5802698929625605,110155.0
weighted avg,0.883006256678851,0.8738777177613363,0.8750351751324307,110155.0
