,precision,recall,f1-score,support
cancelled,0.7176209005002779,0.36791108577942433,0.4864355689525245,3509.0
late,0.7576922129431183,0.8776430303894992,0.8132684629419075,35045.0
on_time,0.9093838526912181,0.8515202758712159,0.8795013613246803,60318.0
accuracy,0.8436159883485719,0.8436159883485719,0.8436159883485719,0.8436159883485719
macro avg,0.7948989887115382,0.6990247973467132,0.726401797739704,98872.0
weighted avg,0.8488112971222991,0.8436159883485719,0.8420751962905131,98872.0
