,precision,recall,f1-score,support
cancelled,0.8019047619047619,0.35993160444571104,0.496852871754524,3509.0
late,0.762842078835049,0.8669995719788843,0.81159265442404,35045.0
on_time,0.9026223745801939,0.8599588845784012,0.880774292142463,60318.0
accuracy,0.8447083097337972,0.8447083097337972,0.8447083097337972,0.8447083097337972
macro avg,0.8224564051066682,0.6956300203343323,0.7297399394403423,98872.0
weighted avg,0.8495030023892126,0.8447083097337972,0.8426274886188829,98872.0
