,precision,recall,f1-score,support
CANCELLED,0.0,0.0,0.0,59.0
LATE,0.7398398484587567,0.8650675794719489,0.7975680787125669,39731.0
ONTIME,0.9227154497248049,0.842052115982322,0.8805403181568843,76253.0
accuracy,0.8495040631490051,0.8495040631490051,0.8495040631490051,0.8495040631490051
macro avg,0.5541850993945205,0.569039898484757,0.5593694656231504,116043.0
weighted avg,0.8596330516013926,0.8495040631490051,0.8516844464185336,116043.0
