,precision,recall,f1-score,support
CANCELLED,0.0,0.0,0.0,59.0
LATE,0.7416144489495023,0.8647637347356711,0.7984686135817167,39553.0
ONTIME,0.9229819549519803,0.844107761789728,0.8817845803589185,76168.0
accuracy,0.8507341509759889,0.8507341509759889,0.8507341509759889,0.8507341509759889
macro avg,0.5548654679671609,0.5696238321751331,0.5600843979802117,115780.0
weighted avg,0.860552477492504,0.8507341509759889,0.8528726635841747,115780.0
