2025-11-09 14:50:49,096 - __main__ - INFO - pipeline score: 0.8600197112404873
2025-11-09 14:50:49,096 - __main__ - INFO - Exporting model pipeline_OneVsRestClassifier_LogisticRegression
2025-11-09 14:50:49,138 - __main__ - INFO - Export of model pipeline_OneVsRestClassifier_LogisticRegression over
2025-11-09 14:50:49,140 - __main__ - INFO - Outputing classification metrics for pipeline_DecisionTreeClassifier_3
2025-11-09 14:53:53,261 - __main__ - INFO - starting pipeline pipeline_DecisionTreeClassifier_3 simple
2025-11-09 14:53:59,592 - __main__ - INFO - pipeline duration: 6 seconds
2025-11-09 14:54:00,840 - __main__ - INFO - pipeline score: 0.8172442872964103
2025-11-09 14:54:00,840 - __main__ - INFO - Exporting model pipeline_DecisionTreeClassifier_3
2025-11-09 14:54:00,880 - __main__ - INFO - Export of model pipeline_DecisionTreeClassifier_3 over
2025-11-09 14:54:00,880 - __main__ - INFO - starting pipeline pipeline_DecisionTreeClassifier_4 simple
2025-11-09 14:54:08,560 - __main__ - INFO - pipeline duration: 7 seconds
2025-11-09 14:54:09,806 - __main__ - INFO - pipeline score: 0.829863545381575
2025-11-09 14:54:09,806 - __main__ - INFO - Exporting model pipeline_DecisionTreeClassifier_4
2025-11-09 14:54:09,846 - __main__ - INFO - Export of model pipeline_DecisionTreeClassifier_4 over
2025-11-09 14:54:09,846 - __main__ - INFO - starting pipeline pipeline_OneVsOneClassifier_LogisticRegression simple
2025-11-09 14:54:31,882 - __main__ - INFO - starting pipeline pipeline_DecisionTreeClassifier_3 simple
2025-11-09 14:54:37,018 - __main__ - INFO - starting pipeline pipeline_DecisionTreeClassifier_3 simple
2025-11-09 14:54:40,803 - __main__ - INFO - starting pipeline pipeline_DecisionTreeClassifier_3 simple
2025-11-09 14:54:47,004 - __main__ - INFO - pipeline duration: 6 seconds
2025-11-09 14:54:48,176 - __main__ - INFO - pipeline score: 0.8172442872964103
2025-11-09 14:54:48,176 - __main__ - INFO - Exporting model pipeline_DecisionTreeClassifier_3
2025-11-09 14:54:48,213 - __main__ - INFO - Export of model pipeline_DecisionTreeClassifier_3 over
2025-11-09 14:54:48,214 - __main__ - INFO - starting pipeline pipeline_DecisionTreeClassifier_4 simple
2025-11-09 14:54:55,490 - __main__ - INFO - pipeline duration: 7 seconds
2025-11-09 14:54:56,671 - __main__ - INFO - pipeline score: 0.829863545381575
2025-11-09 14:54:56,671 - __main__ - INFO - Exporting model pipeline_DecisionTreeClassifier_4
2025-11-09 14:54:56,712 - __main__ - INFO - Export of model pipeline_DecisionTreeClassifier_4 over
2025-11-09 14:54:56,712 - __main__ - INFO - starting pipeline pipeline_OneVsOneClassifier_LogisticRegression simple
2025-11-09 14:55:41,415 - __main__ - INFO - pipeline duration: 44 seconds
2025-11-09 14:55:42,655 - __main__ - INFO - pipeline score: 0.8602940429379908
2025-11-09 14:55:42,655 - __main__ - INFO - Exporting model pipeline_OneVsOneClassifier_LogisticRegression
2025-11-09 14:55:42,698 - __main__ - INFO - Export of model pipeline_OneVsOneClassifier_LogisticRegression over
2025-11-09 14:55:42,698 - __main__ - INFO - starting pipeline pipeline_OneVsRestClassifier_LogisticRegression simple
2025-11-09 14:56:46,702 - __main__ - INFO - pipeline duration: 64 seconds
2025-11-09 14:56:47,940 - __main__ - INFO - pipeline score: 0.8600197112404873
