,precision,recall,f1-score,support
CANCELLED,0.0,0.0,0.0,60.0
LATE,0.797619565690413,0.9035716926717444,0.847296219677095,40569.0
ONTIME,0.9338236534471416,0.8567890916407422,0.8936493074613373,64611.0
accuracy,0.8743348536678069,0.8743348536678069,0.8743348536678069,0.8743348536678069
macro avg,0.5771477397125182,0.5867869281041622,0.5803151757128108,105240.0
weighted avg,0.8807859011152379,0.8743348536678069,0.8752711491872343,105240.0
