,precision,recall,f1-score,support
CANCELLED,0.0,0.0,0.0,60.0
LATE,0.7933165926212092,0.9111143976928197,0.8481448337578302,40569.0
ONTIME,0.9383238127717622,0.851681602203959,0.8929058220289479,64611.0
accuracy,0.8741068034967693,0.8741068034967693,0.8741068034967693,0.8741068034967693
macro avg,0.5772134684643239,0.5875986666322596,0.5803502185955928,105240.0
weighted avg,0.8818899725679035,0.8741068034967693,0.8751418265662654,105240.0
