,precision,recall,f1-score,support
CANCELLED,0.0,0.0,0.0,60.0
LATE,0.7841119483315393,0.8977790924104612,0.8371045403877314,40569.0
ONTIME,0.9292396666099677,0.8455216603983842,0.8854061150233791,64611.0
accuracy,0.8651843405549221,0.8651843405549221,0.8651843405549221,0.8651843405549221
macro avg,0.5711172049805023,0.5811002509362818,0.5741702184703702,105240.0
weighted avg,0.8727645546484116,0.8651843405549221,0.8662815336066649,105240.0
