,precision,recall,f1-score,support
CANCELLED,0.0,0.0,0.0,60.0
LATE,0.7816207649805114,0.899627794621509,0.8364828163139016,40569.0
ONTIME,0.9304919372690585,0.8433911594023954,0.884803147693877,64792.0
accuracy,0.8645526033712448,0.8645526033712448,0.8645526033712448,0.8645526033712448
macro avg,0.5707042340831899,0.5810063180079682,0.5737619880025929,105421.0
weighted avg,0.8726724885367356,0.8645526033712448,0.8657045268060477,105421.0
