,precision,recall,f1-score,support
CANCELLED,0.0,0.0,0.0,60.0
LATE,0.793266441785016,0.9100791244546328,0.8476673707411149,40569.0
ONTIME,0.9380648229938167,0.8522965798246697,0.8931263140870128,64792.0
accuracy,0.8740478652260935,0.8740478652260935,0.8740478652260935,0.8740478652260935
macro avg,0.5771104215929442,0.5874585680931008,0.5802645616093759,105421.0
weighted avg,0.8818083900569307,0.8740478652260935,0.8751240996188806,105421.0
