,precision,recall,f1-score,support
CANCELLED,0.0,0.0,0.0,60.0
LATE,0.7968583425799012,0.9028075624245113,0.8465307631858734,40569.0
ONTIME,0.933612540787836,0.8566952710211138,0.8935016016612205,64792.0
accuracy,0.8739530074653058,0.8739530074653058,0.8739530074653058,0.8739530074653058
macro avg,0.5768236277892457,0.5865009444818751,0.5800107882823646,105421.0
weighted avg,0.8804542723257177,0.8739530074653058,0.8749173533406199,105421.0
