,precision,recall,f1-score,support
cancelled,0.7174638487208009,0.3676261043032203,0.4861503674392312,3509.0
late,0.7576108374384236,0.8777000998715937,0.813246083680349,35045.0
on_time,0.9094273470977795,0.8514705394741205,0.8794951709021166,60318.0
accuracy,0.8435957601747714,0.8435957601747714,0.8435957601747714,0.8435957601747714
macro avg,0.7948340110856681,0.6989322478829781,0.7262972073405655,98872.0
weighted avg,0.8488034141661411,0.8435957601747714,0.8420533655675617,98872.0
