feature,importance,pipeline,problem_type
flightlegs_season_summer,0.03292689165640373,RandomForest,classification_status
flightlegs_aircraft_typecode_E90,0.029394666620981762,RandomForest,classification_status
flightlegs_depinfo_airport_code_AMS,0.023699947303052044,RandomForest,classification_status
flightlegs_depinfo_airport_city_country_areacode_N,0.021064861354601252,RandomForest,classification_status
flightlegs_aircraft_ownerairlinecode_AZ,0.019947895330451697,RandomForest,classification_status
flightlegs_scheduledflightduration_PT1H30M,0.019116427299900783,RandomForest,classification_status
flightlegs_arrinfo_airport_city_country_areacode_N,0.01896153718376261,RandomForest,classification_status
flightlegs_depinfo_airport_code_CDG,0.018951504309725736,RandomForest,classification_status
flightlegs_depinfo_airport_code_ORY,0.01705220961118424,RandomForest,classification_status
flightlegs_arrinfo_airport_code_AMS,0.015816517252460593,RandomForest,classification_status
flightlegs_aircraft_ownerairlinecode_TO,0.015219623384877822,RandomForest,classification_status
flightlegs_aircraft_typecode_32N,0.015180016153735303,RandomForest,classification_status
flightlegs_aircraft_ownerairlinecode_A5,0.014546059126226868,RandomForest,classification_status
flightlegs_aircraft_ownerairlinecode_SK,0.013483352013072073,RandomForest,classification_status
flightlegs_arrinfo_airport_code_ORY,0.013310348062918411,RandomForest,classification_status
flightlegs_aircraft_ownerairlinecode_HV,0.013212494901679235,RandomForest,classification_status
flightlegs_arrinfo_times_scheduled_dayPeriod_morning,0.5880139809925692,DecisionTree,classification_delay
flightlegs_aircraft_ownerairlinecode_WA,0.08599401419674751,DecisionTree,classification_delay
flightlegs_aircraft_ownerairlinecode_A5,0.04891208684452595,DecisionTree,classification_delay
flightlegs_depinfo_times_scheduled_dayPeriod_morning,0.04726533246861874,DecisionTree,classification_delay
flightlegs_aircraft_typecode_321,0.03208757142256992,DecisionTree,classification_delay
flightlegs_arrinfo_airport_code_CDG,0.026220786314380885,DecisionTree,classification_delay
flightlegs_depinfo_airport_code_FLR,0.02487102426164229,DecisionTree,classification_delay
flightlegs_arrinfo_airport_code_AMS,0.023864645288930213,DecisionTree,classification_delay
flightlegs_depinfo_times_scheduled_dayPeriod_evening,0.022162376947822814,DecisionTree,classification_delay
flightlegs_depinfo_airport_code_CDG,0.02109845022508666,DecisionTree,classification_delay
flightlegs_aircraft_ownerairlinecode_OS,0.015196980496200057,DecisionTree,classification_delay
flightlegs_scheduledflightduration_PT1H30M,0.014513220677161227,DecisionTree,classification_delay
flightlegs_arrinfo_airport_code_ATH,0.013801916568178904,DecisionTree,classification_delay
flightlegs_depinfo_airport_code_ZRH,0.008628845838964146,DecisionTree,classification_delay
flightlegs_aircraft_typecode_295,0.00722846199625176,DecisionTree,classification_delay
flightlegs_aircraft_typecode_E90,0.006962536341610625,DecisionTree,classification_delay
flightlegs_depinfo_airport_city_country_areacode_N,0.006594640732289302,DecisionTree,classification_delay
flightlegs_season_spring,0.0018273711932062578,DecisionTree,classification_delay
flightlegs_scheduledflightduration_PT2H,0.0015815812384704817,DecisionTree,classification_delay
flightlegs_scheduledflightduration_PT2H5M,0.0013222590665020462,DecisionTree,classification_delay
flightlegs_arrinfo_times_scheduled_dayPeriod_morning,0.10248361439105427,RandomForest,classification_delay
flightlegs_season_summer,0.094398212692278,RandomForest,classification_delay
flightlegs_depinfo_times_scheduled_dayPeriod_morning,0.07769621277403661,RandomForest,classification_delay
flightlegs_season_spring,0.0579785811298123,RandomForest,classification_delay
flightlegs_arrinfo_times_scheduled_dayPeriod_evening,0.043131643015578744,RandomForest,classification_delay
flightlegs_depinfo_times_scheduled_dayPeriod_evening,0.03271141970732739,RandomForest,classification_delay
flightlegs_aircraft_ownerairlinecode_WA,0.018447328575050107,RandomForest,classification_delay
flightlegs_aircraft_typecode_320,0.017397564188015066,RandomForest,classification_delay
flightlegs_aircraft_typecode_E90,0.014751487393047349,RandomForest,classification_delay
flightlegs_aircraft_ownerairlinecode_AF,0.012876425881540376,RandomForest,classification_delay
flightlegs_aircraft_typecode_321,0.012328148980217231,RandomForest,classification_delay
flightlegs_scheduledflightduration_PT1H30M,0.01066993930837569,RandomForest,classification_delay
flightlegs_aircraft_typecode_73H,0.010098300145631971,RandomForest,classification_delay
flightlegs_aircraft_typecode_E7W,0.01005425562000153,RandomForest,classification_delay
flightlegs_aircraft_typecode_319,0.009614506152437825,RandomForest,classification_delay
flightlegs_depinfo_airport_code_AMS,0.008389005084925287,RandomForest,classification_delay
flightlegs_depinfo_airport_city_country_areacode_N,0.008296400678246345,RandomForest,classification_delay
flightlegs_aircraft_typecode_295,0.00820609868733261,RandomForest,classification_delay
flightlegs_depinfo_airport_code_CDG,0.008066759860469518,RandomForest,classification_delay
flightlegs_aircraft_typecode_223,0.007210101850379188,RandomForest,classification_delay
flightlegs_aircraft_ownerairlinecode_PS,286.63610801212786,LinearRegression,regression
flightlegs_arrinfo_airport_code_PUY,194.61378105516326,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_QW,192.542670256629,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_TB,133.48737361830152,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_TP,127.58517170449946,LinearRegression,regression
flightlegs_aircraft_typecode_75W,110.38954026421075,LinearRegression,regression
flightlegs_arrinfo_airport_code_SCQ,103.97831573289758,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_FI,96.65523991905044,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_E9,88.74924681544246,LinearRegression,regression
flightlegs_arrinfo_airport_code_BTS,88.29506414887021,LinearRegression,regression
flightlegs_scheduledflightduration_PT15M,64.90113607604779,LinearRegression,regression
flightlegs_scheduledflightduration_PT4H15M,62.80064635784574,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_C3,61.053557483829294,LinearRegression,regression
flightlegs_scheduledflightduration_PT4H10M,59.72170144295342,LinearRegression,regression
flightlegs_arrinfo_airport_code_MJT,50.168566982549,LinearRegression,regression
flightlegs_scheduledflightduration_PT4H45M,47.03584711323858,LinearRegression,regression
flightlegs_scheduledflightduration_PT4H,46.49344505904068,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_I2,44.655515268488756,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_DY,44.26273507514059,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_ED,43.92837273188806,LinearRegression,regression
flightlegs_depinfo_times_scheduled_dayPeriod_morning,0.32583380352560215,DecisionTreeRegressor,regression
flightlegs_aircraft_ownerairlinecode_AF,0.12108383423178136,DecisionTreeRegressor,regression
flightlegs_season_summer,0.05067113786602133,DecisionTreeRegressor,regression
flightlegs_aircraft_ownerairlinecode_T3,0.04894936875778439,DecisionTreeRegressor,regression
flightlegs_aircraft_typecode_321,0.04516733673919501,DecisionTreeRegressor,regression
flightlegs_depinfo_airport_code_NCE,0.04503580197806165,DecisionTreeRegressor,regression
flightlegs_aircraft_ownerairlinecode_WA,0.030748341765021336,DecisionTreeRegressor,regression
flightlegs_arrinfo_times_scheduled_dayPeriod_evening,0.027767005424176094,DecisionTreeRegressor,regression
flightlegs_aircraft_ownerairlinecode_U2,0.026560188393024643,DecisionTreeRegressor,regression
flightlegs_aircraft_ownerairlinecode_TO,0.026358166218163018,DecisionTreeRegressor,regression
flightlegs_arrinfo_times_scheduled_dayPeriod_morning,0.024326836213310873,DecisionTreeRegressor,regression
flightlegs_season_spring,0.020350041719262104,DecisionTreeRegressor,regression
flightlegs_depinfo_airport_code_AMS,0.020091516576286595,DecisionTreeRegressor,regression
flightlegs_arrinfo_airport_code_NCE,0.01997397080492614,DecisionTreeRegressor,regression
flightlegs_depinfo_airport_city_country_areacode_N,0.01575397633812319,DecisionTreeRegressor,regression
flightlegs_depinfo_airport_code_CDG,0.014890223927926823,DecisionTreeRegressor,regression
flightlegs_depinfo_airport_code_BRS,0.014108562865645383,DecisionTreeRegressor,regression
flightlegs_depinfo_times_scheduled_dayPeriod_evening,0.011283239573359269,DecisionTreeRegressor,regression
flightlegs_aircraft_ownerairlinecode_KL,0.010298655636407318,DecisionTreeRegressor,regression
flightlegs_aircraft_ownerairlinecode_QW,0.009567469832752234,DecisionTreeRegressor,regression
flightlegs_depinfo_times_scheduled_dayPeriod_morning,0.22632421933560412,RandomForestRegressor,regression
flightlegs_aircraft_ownerairlinecode_AF,0.0864326949623299,RandomForestRegressor,regression
flightlegs_season_summer,0.060857695848001325,RandomForestRegressor,regression
flightlegs_aircraft_typecode_321,0.03531907333242247,RandomForestRegressor,regression
flightlegs_season_spring,0.035028678213025743,RandomForestRegressor,regression
flightlegs_aircraft_ownerairlinecode_T3,0.033189291989988816,RandomForestRegressor,regression
flightlegs_depinfo_airport_code_NCE,0.02989551302888306,RandomForestRegressor,regression
flightlegs_arrinfo_times_scheduled_dayPeriod_evening,0.026255021125745143,RandomForestRegressor,regression
flightlegs_aircraft_ownerairlinecode_WA,0.02139695760740052,RandomForestRegressor,regression
flightlegs_depinfo_times_scheduled_dayPeriod_evening,0.01871193099883188,RandomForestRegressor,regression
flightlegs_arrinfo_times_scheduled_dayPeriod_morning,0.018247144018747618,RandomForestRegressor,regression
flightlegs_depinfo_airport_code_AMS,0.018216308658385656,RandomForestRegressor,regression
flightlegs_aircraft_ownerairlinecode_TO,0.01760342282813976,RandomForestRegressor,regression
flightlegs_arrinfo_airport_code_NCE,0.01750841493901014,RandomForestRegressor,regression
flightlegs_depinfo_airport_city_country_areacode_N,0.017077393446133706,RandomForestRegressor,regression
flightlegs_scheduledflightduration_PT1H30M,0.012484465400586177,RandomForestRegressor,regression
flightlegs_aircraft_typecode_320,0.01194703086833345,RandomForestRegressor,regression
flightlegs_aircraft_ownerairlinecode_U2,0.010690477309138175,RandomForestRegressor,regression
flightlegs_depinfo_airport_code_CDG,0.010428541765255437,RandomForestRegressor,regression
flightlegs_depinfo_airport_code_BRS,0.00985248169934229,RandomForestRegressor,regression
flightlegs_depinfo_times_scheduled_dayPeriod_morning,0.06115012988448143,XGBRegressor,regression
flightlegs_aircraft_ownerairlinecode_AF,0.04531910642981529,XGBRegressor,regression
flightlegs_aircraft_ownerairlinecode_T3,0.02868909202516079,XGBRegressor,regression
flightlegs_aircraft_ownerairlinecode_TO,0.0260695219039917,XGBRegressor,regression
flightlegs_depinfo_airport_city_country_areacode_N,0.01732904277741909,XGBRegressor,regression
flightlegs_depinfo_airport_code_BRS,0.016884204000234604,XGBRegressor,regression
flightlegs_depinfo_airport_code_NCE,0.01674683205783367,XGBRegressor,regression
flightlegs_scheduledflightduration_PT1H30M,0.015114833600819111,XGBRegressor,regression
flightlegs_aircraft_typecode_321,0.014497274532914162,XGBRegressor,regression
flightlegs_arrinfo_airport_city_country_areacode_N,0.013899477198719978,XGBRegressor,regression
flightlegs_aircraft_ownerairlinecode_WA,0.01344541646540165,XGBRegressor,regression
flightlegs_aircraft_ownerairlinecode_U2,0.01247122511267662,XGBRegressor,regression
flightlegs_depinfo_airport_code_BUD,0.011314671486616135,XGBRegressor,regression
flightlegs_aircraft_ownerairlinecode_XK,0.011268693022429943,XGBRegressor,regression
flightlegs_arrinfo_airport_code_NCE,0.010559087619185448,XGBRegressor,regression
flightlegs_depinfo_airport_code_MXP,0.009568762965500355,XGBRegressor,regression
flightlegs_arrinfo_airport_code_BGO,0.009483205154538155,XGBRegressor,regression
flightlegs_arrinfo_airport_code_BEG,0.008701363578438759,XGBRegressor,regression
flightlegs_aircraft_ownerairlinecode_AY,0.008343611843883991,XGBRegressor,regression
flightlegs_aircraft_ownerairlinecode_QW,0.007965298369526863,XGBRegressor,regression
