,precision,recall,f1-score,support
CANCELLED,0.0,0.0,0.0,59.0
LATE,0.741509270490383,0.8655222107046242,0.7987307660899896,39553.0
ONTIME,0.9233609147848072,0.8438845709484298,0.8818356427493483,76168.0
accuracy,0.8508464328899638,0.8508464328899638,0.8508464328899638,0.8508464328899638
macro avg,0.5549567284250634,0.569802260551018,0.560188802946446,115780.0
weighted avg,0.8607658519004604,0.8508464328899638,0.8529958129909287,115780.0
