,precision,recall,f1-score,support
CANCELLED,0.0,0.0,0.0,59.0
LATE,0.7802437401023616,0.8595049680175967,0.8179587122852606,39553.0
ONTIME,0.9228351036574388,0.8748687112698246,0.8982119870330307,76168.0
accuracy,0.8691742960787701,0.8691742960787701,0.8691742960787701,0.8691742960787701
macro avg,0.5676929479199334,0.5781245597624737,0.5720568997727637,115780.0
weighted avg,0.8736524859876361,0.8691742960787701,0.8703379821674797,115780.0
