,precision,recall,f1-score,support
CANCELLED,0.0,0.0,0.0,62.0
LATE,0.7888766922795463,0.9172299692744033,0.8482252141982864,42310.0
ONTIME,0.9425313756049545,0.8475871531209891,0.8925414407556432,67783.0
accuracy,0.8738595615269393,0.8738595615269393,0.8738595615269393,0.8738595615269393
macro avg,0.5771360226281669,0.5882723741317974,0.5802555516513098,110155.0
weighted avg,0.8829828612680154,0.8738595615269393,0.8750174326310132,110155.0
