,precision,recall,f1-score,support
cancelled,0.8047223994894703,0.3593616414933029,0.49684791174152876,3509.0
late,0.7628100624514058,0.867855614210301,0.8119493833093064,35045.0
on_time,0.9031758192011701,0.8599920421764647,0.8810550988518242,60318.0
accuracy,0.8450117323408043,0.8450117323408043,0.8450117323408043,0.8450117323408043
macro avg,0.8235694270473487,0.6957364326266896,0.729950797967553,98872.0
weighted avg,0.8499292883829016,0.8450117323408043,0.8429250638494213,98872.0
