,precision,recall,f1-score,support
cancelled,0.7194645844952593,0.3676261043032203,0.4866088268577895,3509.0
late,0.7574623189833514,0.877614495648452,0.8131237689857104,35045.0
on_time,0.9093050022133687,0.8513710666799297,0.8793848946426583,60318.0
accuracy,0.8435047333926693,0.8435047333926693,0.8435047333926693,0.8435047333926693
macro avg,0.7954106352306599,0.6988705555438672,0.7263724968287194,98872.0
weighted avg,0.8487471409425459,0.8435047333926693,0.841959006924145,98872.0
