feature,importance,pipeline,problem_type
flightlegs_aircraft_ownerairlinecode_KL,0.16104482492602804,DecisionTree,classification_status
flightlegs_aircraft_ownerairlinecode_WA,0.13892935110648502,DecisionTree,classification_status
flightlegs_depinfo_airport_country_name_France,0.12996359165958524,DecisionTree,classification_status
flightlegs_aircraft_ownerairlinecode_AF,0.11647226624973187,DecisionTree,classification_status
flightlegs_aircraft_typecode_E90,0.08338036773041024,DecisionTree,classification_status
flightlegs_arrinfo_airport_code_CDG,0.0641118307796948,DecisionTree,classification_status
flightlegs_aircraft_ownerairlinecode_TO,0.03930142235650649,DecisionTree,classification_status
flightlegs_aircraft_ownerairlinecode_A5,0.02430571035774829,DecisionTree,classification_status
flightlegs_aircraft_ownerairlinecode_XK,0.02303984179239495,DecisionTree,classification_status
flightlegs_depinfo_airport_code_ORY,0.016010048831440624,DecisionTree,classification_status
flightlegs_depinfo_airport_code_AMS,0.015536739088175771,DecisionTree,classification_status
flightlegs_season_summer,0.00889795358072736,DecisionTree,classification_status
flightlegs_aircraft_typecode_320,0.008495787311139043,DecisionTree,classification_status
flightlegs_depinfo_airport_code_CDG,0.00797210846512115,DecisionTree,classification_status
flightlegs_aircraft_typecode_E70,0.007153866021877942,DecisionTree,classification_status
flightlegs_aircraft_typecode_319,0.005608588262131453,DecisionTree,classification_status
flightlegs_season_spring,0.005421255706253803,DecisionTree,classification_status
flightlegs_depinfo_times_scheduled_dayPeriod_morning,0.005329091314576436,DecisionTree,classification_status
flightlegs_aircraft_typecode_32S,0.004980662701523756,DecisionTree,classification_status
flightlegs_arrinfo_times_scheduled_dayPeriod_evening,0.004666430872074142,DecisionTree,classification_status
flightlegs_aircraft_ownerairlinecode_KL,0.07831459521458015,RandomForest,classification_status
flightlegs_aircraft_ownerairlinecode_AF,0.06803581246748834,RandomForest,classification_status
flightlegs_aircraft_ownerairlinecode_WA,0.055548116109878094,RandomForest,classification_status
flightlegs_aircraft_typecode_E90,0.04517757689615166,RandomForest,classification_status
flightlegs_depinfo_airport_country_name_France,0.028253785140050357,RandomForest,classification_status
flightlegs_depinfo_airport_country_name_Netherlands,0.025182915766271848,RandomForest,classification_status
flightlegs_depinfo_airport_code_AMS,0.024997044151339333,RandomForest,classification_status
flightlegs_aircraft_typecode_32N,0.02187904866219421,RandomForest,classification_status
flightlegs_depinfo_airport_code_CDG,0.02037173497780677,RandomForest,classification_status
flightlegs_arrinfo_airport_country_name_France,0.01882090625262843,RandomForest,classification_status
flightlegs_aircraft_ownerairlinecode_AZ,0.0179992432186426,RandomForest,classification_status
flightlegs_aircraft_typecode_295,0.016944819172062402,RandomForest,classification_status
flightlegs_aircraft_typecode_73H,0.016690170148199804,RandomForest,classification_status
flightlegs_arrinfo_airport_code_AMS,0.015506530815443844,RandomForest,classification_status
flightlegs_aircraft_ownerairlinecode_A5,0.015462396479483085,RandomForest,classification_status
flightlegs_season_summer,0.015430708505607103,RandomForest,classification_status
flightlegs_aircraft_ownerairlinecode_HV,0.014985016571076107,RandomForest,classification_status
flightlegs_aircraft_ownerairlinecode_TO,0.014594604590224802,RandomForest,classification_status
flightlegs_arrinfo_airport_code_ORY,0.014290980890146012,RandomForest,classification_status
flightlegs_arrinfo_airport_code_CDG,0.013833598273983179,RandomForest,classification_status
flightlegs_arrinfo_times_scheduled_dayPeriod_morning,0.06532647996839216,DecisionTree,classification_delay
flightlegs_season_spring,0.044179135619569175,DecisionTree,classification_delay
flightlegs_season_summer,0.030698287333120206,DecisionTree,classification_delay
flightlegs_aircraft_typecode_E90,0.02163013999768834,DecisionTree,classification_delay
flightlegs_aircraft_typecode_319,0.016863827414503565,DecisionTree,classification_delay
flightlegs_aircraft_ownerairlinecode_WA,0.016584349718149562,DecisionTree,classification_delay
flightlegs_aircraft_typecode_320,0.015612235727191165,DecisionTree,classification_delay
flightlegs_scheduledflightduration,0.01418381128300434,DecisionTree,classification_delay
flightlegs_aircraft_typecode_32A,0.012409567386170566,DecisionTree,classification_delay
flightlegs_arrinfo_times_scheduled_dayPeriod_evening,0.012211679017232073,DecisionTree,classification_delay
flightlegs_aircraft_typecode_73H,0.01084685357336064,DecisionTree,classification_delay
flightlegs_aircraft_ownerairlinecode_AF,0.010326210144388991,DecisionTree,classification_delay
flightlegs_aircraft_typecode_73J,0.009669930158714965,DecisionTree,classification_delay
flightlegs_depinfo_times_scheduled_dayPeriod_evening,0.009589774699217337,DecisionTree,classification_delay
flightlegs_aircraft_typecode_E7W,0.009464765595251511,DecisionTree,classification_delay
flightlegs_aircraft_ownerairlinecode_A5,0.009445715561652525,DecisionTree,classification_delay
flightlegs_aircraft_typecode_318,0.009262767001883554,DecisionTree,classification_delay
flightlegs_depinfo_airport_country_name_France,0.009143201769061741,DecisionTree,classification_delay
flightlegs_depinfo_airport_code_NCE,0.008748427243611972,DecisionTree,classification_delay
flightlegs_aircraft_typecode_223,0.008688987688450594,DecisionTree,classification_delay
flightlegs_season_summer,0.10487161063520441,RandomForest,classification_delay
flightlegs_season_spring,0.07462679441081375,RandomForest,classification_delay
flightlegs_arrinfo_times_scheduled_dayPeriod_morning,0.02889477646135861,RandomForest,classification_delay
flightlegs_depinfo_times_scheduled_dayPeriod_morning,0.028869754635333245,RandomForest,classification_delay
flightlegs_aircraft_typecode_320,0.01549551644403834,RandomForest,classification_delay
flightlegs_aircraft_typecode_73H,0.014026661862115828,RandomForest,classification_delay
flightlegs_aircraft_typecode_319,0.013643691206554596,RandomForest,classification_delay
flightlegs_aircraft_typecode_E90,0.013445795884896892,RandomForest,classification_delay
flightlegs_depinfo_times_scheduled_dayPeriod_evening,0.013129978376575462,RandomForest,classification_delay
flightlegs_arrinfo_times_scheduled_dayPeriod_evening,0.012581000438349366,RandomForest,classification_delay
flightlegs_aircraft_typecode_32A,0.010760333744814325,RandomForest,classification_delay
flightlegs_scheduledflightduration,0.010741395506217768,RandomForest,classification_delay
flightlegs_aircraft_ownerairlinecode_AF,0.0105341009871099,RandomForest,classification_delay
flightlegs_aircraft_typecode_223,0.009943223228418886,RandomForest,classification_delay
