Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
GOMTX,GL5T,KTEB,EGLF,Pilatus,2503,08 Apr 25
N787FZ,GL7T,EGGW,KTEB,Pilatus,2503,08 Apr 25
VJT705D,GL7T,EGGW,KTEB,Pilatus,2503,08 Apr 25
NJE8NJ,GLEX,LIML,KTEB,Pilatus,2503,08 Apr 25
JAS832,GLEX,KTEB,EINN,Pilatus,2503,08 Apr 25
N148QS,GLEX,LIRA,KTEB,Pilatus,2503,08 Apr 25
AOJ95C,GLF5,LUKK,KTEB,Pilatus,2503,08 Apr 25
N50S,GLF5,KTEB,LEPA,Pilatus,2503,08 Apr 25
N650ZB,GLF6,KTEB,ESSA,Pilatus,2503,08 Apr 25
T7CAT,E35L,KTEB,LSGG,Pilatus,2503,08 Apr 25
VLZ12F,CL60,EINN,KTEB,Pilatus,2503,08 Apr 25
N609GB,GA6C,EDDM,KIAD,Pilatus,2503,08 Apr 25
N96UA,GLF5,LIML,KBWI,Pilatus,2503,08 Apr 25
GTI8897,B744,EDFH,KBWI,Pilatus,2503,08 Apr 25
LGL814P,DH8D,LFPG,ELLX,Pilatus,2503,08 Apr 25
VPBTM,GA6C,LSGG,KHPN,Pilatus,2503,08 Apr 25
GES091F,GLEX,LEBB,KBOS,Pilatus,2503,08 Apr 25
KLM163,B77W,EHAM,TNCC,Sinkrate,2503,08 Apr 25
N148L,GA6C,LSZH,KPWK,Pilatus,2503,08 Apr 25
RYS82P,B38M,KBFI,EIDW,Pilatus,2503,08 Apr 25
RYR82Y,B38M,KBFI,EIDW,Pilatus,2503,08 Apr 25
LXJ653,GLF6,KTEB,LFPB,Pilatus,2503,08 Apr 25
LXJ93,GLEX,LIRZ,LIPE,Pilatus,2503,08 Apr 25
EJM318,FA8X,KHPN,LIML,Pilatus,2503,08 Apr 25
EJM561,GLF5,KPBI,EIDW,Pilatus,2503,08 Apr 25
SAZ72,CL60,LWSK,LSZH,Pilatus,2503,08 Apr 25
SAZ71,CL60,LSZH,LWSK,Pilatus,2503,08 Apr 25
SAZ65,CL60,CYQX,LSZH,Pilatus,2503,08 Apr 25
N202KR,GA5C,LEMD,KIAD,Pilatus,2503,08 Apr 25
N287TB,S22T,EGKB,EDNY,Pilatus,2503,08 Apr 25
N25GE,S22T,EDNY,EHGG,Pilatus,2503,08 Apr 25
PTN12P,PC24,EGWU,LEGE,Pilatus,2503,08 Apr 25
HBFWA,PC12,EDDK,LSZB,Pilatus,2503,08 Apr 25
LXJ453,GLF4,EGGW,KEWR,Pilatus,2503,08 Apr 25
LXJ481,GLF4,EKCH,EHAM,Pilatus,2503,08 Apr 25
N91GT,C25B,HESX,LIMC,Pilatus,2503,08 Apr 25
MSC2921,A20N,LSZH,HEGN,Pilatus,2503,08 Apr 25
TOM55L,B38M,LEAL,EGNT,Pilatus,2503,08 Apr 25
AFR963,B77W,LLBG,LFPG,Sinkrate,2503,08 Apr 25
AFR966,B77W,LFPG,LLBG,Sinkrate,2503,08 Apr 25
