Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
VPCXM,GLF5,KBGR,LEBL,Pilatus,2510,08 Oct 25
PRVCO,GLF4,LEMD,KBGR,Pilatus,2510,08 Oct 25
XBRKA,GALX,KBGR,BIKF,Pilatus,2510,08 Oct 25
VCJ96T,GA5C,LOWW,KBGR,Pilatus,2510,08 Oct 25
N555DF,CL60,EINN,KBGR,Pilatus,2510,08 Oct 25
N933EY,GLEX,EGSS,KMMU,Pilatus,2510,08 Oct 25
N116QS,GL5T,LEMG,KMMU,Pilatus,2510,08 Oct 25
CMB598,B763,KPVD,LBSF,Pilatus,2510,08 Oct 25
CMB578,B744,KPSM,LBSF,Pilatus,2510,08 Oct 25
N737AG,B737,LIMJ,KPSM,Pilatus,2510,08 Oct 25
N157QS,GLEX,LFMN,KBFI,Pilatus,2510,08 Oct 25
EWG60F,A320,EDDS,LICJ,jtwright93,2510,08 Oct 25
THY663,A321,LTFM,DTTA,FOMA,2510,08 Oct 25
THY1961,A321,LTFM,EHAM,FOMA,2510,08 Oct 25
EWG77H,A320,EDDL,HECA,FOMA,2510,08 Oct 25
DAL8947,B752,KFLL,KBOS,Pilatus,2510,08 Oct 25
N885LS,B737,KLAS,LFPB,Pilatus,2510,08 Oct 25
EJM960,GLEX,LOWS,LSGG,Pilatus,2510,08 Oct 25
N916MM,GLEX,CYVR,LSZR,Pilatus,2510,08 Oct 25
N828KD,GA5C,LGAV,LGSR,Pilatus,2510,08 Oct 25
CMB568,A332,OMAM,EBLG,Pilatus,2510,08 Oct 25
N776EE,E550,LCLK,LRBC,Pilatus,2510,08 Oct 25
N768JJ,GLF5,LEMG,KOPF,Pilatus,2510,08 Oct 25
N76TH,GLF4,KOQU,LIPO,Pilatus,2510,08 Oct 25
N750HL,GLF6,LEMD,EDDB,Pilatus,2510,08 Oct 25
N670RR,GLF5,LMML,KGTF,Pilatus,2510,08 Oct 25
N63XF,GLF6,KPHL,OERK,Pilatus,2510,08 Oct 25
N622CK,GL5T,LDPL,KJYO,Pilatus,2510,08 Oct 25
N574FS,GA5C,KHOU,LFPB,Pilatus,2510,08 Oct 25
TWY22,GLEX,KFRG,EGSS,Pilatus,2510,08 Oct 25
N350KM,CL35,LEMD,LFSB,Pilatus,2510,08 Oct 25
N251DV,GA6C,KTEB,LIRS,Pilatus,2510,08 Oct 25
N231TG,TBM9,LWOH,LIEO,Pilatus,2510,08 Oct 25
N2C,GLF6,KHOT,LSZB,Pilatus,2510,08 Oct 25
N1973Y,GL7T,LEMD,LFPB,Pilatus,2510,08 Oct 25
N1AL,GLF6,LKPR,KVNY,Pilatus,2510,08 Oct 25
GJI55H,GLF5,KOPF,LGAV,Pilatus,2510,08 Oct 25
SVA7254,B77W,GMMX,KEWR,Pilatus,2510,08 Oct 25
OAE566,B763,KBWI,EINN,Pilatus,2510,08 Oct 25
N30GD,GLF4,CYQX,EPLL,Pilatus,2510,08 Oct 25
