Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
DLA05K,E195,EDDM,LOWG,Peteking,2505,07 Jun 25
CXI1C,B738,LHDC,LGIR,Peteking,2505,07 Jun 25
RYR8WY,B738,LEBL,LIRZ,Peteking,2505,07 Jun 25
THY9GL,B738,HESH,LTFM,Peteking,2505,07 Jun 25
ASL51D,A320,EDDL,LYBE,Peteking,2505,07 Jun 25
DLH11Y,BCS3,LFMN,EDDM,Peteking,2505,07 Jun 25
CXI8L,B738,LGIR,LHDC,Peteking,2505,07 Jun 25
CAJ1514,A35K,VTBS,LFPO,Peteking,2505,07 Jun 25
IBE03RT,A359,KLAX,LEMD,Peteking,2505,07 Jun 25
SXS4UU,B38M,LTBJ,EDDF,Peteking,2505,07 Jun 25
SXS6HT,B38M,EDDL,LTBJ,Peteking,2505,07 Jun 25
SXS43T,B38M,LTBJ,EDDL,Peteking,2505,07 Jun 25
KLM615,B772,EHAM,KPDX,Peteking,2505,07 Jun 25
UAL1849,B789,KBWI,KIAD,Pilatus,2505,06 Jun 25
DLH02K,A321,EDDF,LEBB,Pilatus,2505,05 Jun 25
AAL2012,B789,KORD,KLAX,Pilatus,2505,05 Jun 25
LMU723,A321,HEGN,USSS,Pilatus,2505,05 Jun 25
VJT598,CL60,LGZA,HECA,Pilatus,2505,05 Jun 25
MSC832,E190,LIME,HESH,Pilatus,2505,05 Jun 25
SXS1CT,B738,EDDL,LTBZ,Pilatus,2505,05 Jun 25
UAL1215,B38M,KORD,PANC,Pilatus,2505,05 Jun 25
SXS4ZG,B738,LTAI,EDDL,Pilatus,2505,05 Jun 25
CKS263,B77L,KCVG,EBBR,Pilatus,2505,05 Jun 25
CKS661,B744,EBBR,VHHH,Pilatus,2505,05 Jun 25
THY9SM,B77W,LTFM,LTFE,Pilatus,2505,05 Jun 25
VPCTA,GLF5,LFPB,KSUA,Pilatus,2505,05 Jun 25
BTX7P,PC24,EDMO,EDVE,Pilatus,2505,05 Jun 25
N318LE,GA6C,EGBB,KPTK,Pilatus,2505,05 Jun 25
VJT946,GLEX,EHAM,KPTK,Pilatus,2505,05 Jun 25
TKH1,GLF5,LOWS,KBNA,Pilatus,2505,05 Jun 25
RGAIF,EC45,ZZZZ,LSZB,Pilatus,2505,05 Jun 25
SAZ73,CL60,EDDG,LSZH,Pilatus,2505,05 Jun 25
SAZ62,CL60,LPHR,LSZH,Pilatus,2505,05 Jun 25
TWY591,GA5C,LFPB,KDAL,Pilatus,2505,05 Jun 25
PVG6992,A332,KAUS,EGVN,Pilatus,2505,05 Jun 25
QQE794,GA7C,LIMC,KORD,Pilatus,2505,05 Jun 25
N23FL,M20T,LFQC,LFLY,Pilatus,2505,05 Jun 25
N628PH,M600,LFLY,LFGA,Pilatus,2505,05 Jun 25
N464PA,P46T,LFOP,LFLY,Pilatus,2505,05 Jun 25
N170SG,SR22,LFMH,LFLY,Pilatus,2505,05 Jun 25
