Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
AUA90LM,E195,LOWW,LOWI,Pilatus,2505,01 Jun 25
ATV712,DH8D,LFKC,LOWI,Pilatus,2505,01 Jun 25
N1136Y,B36T,LIAA,LOWI,Pilatus,2505,01 Jun 25
DIFCB,PRM1,LOWI,LIRS,Pilatus,2505,01 Jun 25
DLH95K,A319,EDDM,LFMN,Pilatus,2505,01 Jun 25
SYB903,CL60,EGGW,CYYZ,Pilatus,2505,01 Jun 25
CGFCB,CL60,CYYZ,EBBR,Pilatus,2505,01 Jun 25
HRT168,CL60,CYYZ,LFMN,Pilatus,2505,01 Jun 25
SYB153,GL5T,EDMO,CYYZ,Pilatus,2505,01 Jun 25
SWW1C,GLEX,CYYZ,LKPR,Pilatus,2505,01 Jun 25
VJT801,GLEX,CYYZ,LROP,Pilatus,2505,01 Jun 25
QQE710,GLF6,CYYZ,EGGW,Pilatus,2505,01 Jun 25
VPCIP,GA6C,LFMN,MYNN,Pilatus,2505,01 Jun 25
XLS500,GLF5,MYNN,LIMC,Pilatus,2505,01 Jun 25
FIA279,A320,LUKK,LIMF,Pilatus,2505,01 Jun 25
FIA280,A320,LIMF,LUKK,Pilatus,2505,01 Jun 25
RYR63MG,B738,LFBO,LPPT,Pilatus,2505,01 Jun 25
RYR63NR,B738,LPPT,LFBO,Pilatus,2505,01 Jun 25
ITI263B,B190,LIEO,LFLY,Pilatus,2505,01 Jun 25
FSF286A,PC12,EDDM,LFLY,Pilatus,2505,01 Jun 25
JFA38S,PC24,LFMD,LFLY,Pilatus,2505,01 Jun 25
N262DG,S22T,LFKC,LFLY,Pilatus,2505,01 Jun 25
FPY90V,A320,EYVI,BIKF,Pilatus,2505,01 Jun 25
FPY26W,A320,BIKF,EYVI,Pilatus,2505,01 Jun 25
PVA1591,GLEX,KDAL,EGGW,Pilatus,2505,01 Jun 25
UAG27G,GLEX,KAUS,EGKB,Pilatus,2505,01 Jun 25
ACA913,B38M,BIKF,CYUL,Pilatus,2505,01 Jun 25
N342ZK,GLF6,BIRK,CYQG,Pilatus,2505,01 Jun 25
N884AD,GLF6,LGAV,KMLB,Pilatus,2505,01 Jun 25
CMB374,B763,EINN,KPSM,Pilatus,2505,01 Jun 25
VJT938,GLEX,LIRN,KPSM,Pilatus,2505,01 Jun 25
SEU7501,A320,LROP,HESH,Pilatus,2505,01 Jun 25
SEU7501,A320,LUKK,LROP,Pilatus,2505,01 Jun 25
SEU7502,A320,LROP,LUKK,Pilatus,2505,01 Jun 25
QQE703,GA7C,EGPF,KJFK,Pilatus,2505,01 Jun 25
MJF71G,GA5C,KEWR,LSZH,Pilatus,2505,01 Jun 25
HYP011,GLEX,EDDN,KEWR,Pilatus,2505,01 Jun 25
SEU7502,A320,HESH,LROP,Pilatus,2505,01 Jun 25
OAW9503,E190,LSZB,LSZH,Pilatus,2505,01 Jun 25
OAW222,E290,LSZB,LEPA,Pilatus,2505,01 Jun 25
