Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
AEH120F,LJ45,LFCR,LFML,Volarium,2504,12 May 25
EXS50NV,B738,LIRN,EGSS,Volarium,2504,12 May 25
RYR20FQ,B38M,LEPA,EDDK,Volarium,2504,12 May 25
RYR30KC,B38M,LIME,ELLX,Volarium,2504,12 May 25
RYR4RC,B38M,ELLX,LIME,Volarium,2504,12 May 25
THY8TG,B738,EDDN,LTFM,Volarium,2504,12 May 25
UAE98P,A388,EGBB,OMDB,Volarium,2504,12 May 25
PGT9UV,A320,LTFJ,EDDF,Volarium,2504,12 May 25
KLM861,B772,EHAM,RJAA,Volarium,2504,12 May 25
SEU306,A21N,LGIR,LUKK,Volarium,2504,12 May 25
SEU305,A21N,LUKK,LGIR,Volarium,2504,12 May 25
RYR55CE,B38M,EDDK,LEPA,Volarium,2504,12 May 25
EXS49MT,B738,EGSS,LIRN,Volarium,2504,12 May 25
WZZ61JH,A320,EPKT,EDLW,Volarium,2504,12 May 25
BAW2039,B772,EGKK,KMCO,Volarium,2504,12 May 25
THY2TK,B738,LTFM,EDDN,Volarium,2504,12 May 25
ITY1157,A319,LIRF,LICR,Volarium,2504,12 May 25
BAW7NY,B772,EGLL,KJFK,Volarium,2504,12 May 25
AFR020,A359,LFPG,KLAX,Volarium,2504,12 May 25
NMA1220,A320,HEGN,EPPO,Volarium,2504,12 May 25
GEC8291,B77L,HECA,EDDF,Volarium,2504,12 May 25
HYM402,B738,EDDF,LUKK,Volarium,2504,12 May 25
HYM401,B738,LUKK,EDDF,Volarium,2504,12 May 25
ANA8,B77W,RJAA,KSFO,Sullyoon,2504,12 May 25
SEU7814,A320,HEMA,EPLL,Volarium,2504,11 May 25
AFR770,B77W,LFPO,TFFR,Volarium,2504,11 May 25
AFR692K,B772,LFPG,KRDU,Volarium,2504,11 May 25
ETH725,B788,LOWW,HAAB,Volarium,2504,11 May 25
ETH725,B788,EKCH,LOWW,Volarium,2504,11 May 25
DAH3000,B738,DAAG,UUEE,Volarium,2504,11 May 25
DAH1008,B738,DAAG,LFPO,Volarium,2504,11 May 25
EWG2V,B738,EDDK,LIMC,Volarium,2504,11 May 25
SDR49RT,A319,LGRP,EDDW,Volarium,2504,11 May 25
ITY9948,A20N,LIRF,LFOT,Volarium,2504,11 May 25
CFG031,A21N,HEGN,EDDF,Volarium,2504,11 May 25
MBU6034,B753,EDDN,LEPA,Volarium,2504,11 May 25
EWG3XY,B738,LEMG,EDDK,Volarium,2504,11 May 25
VLG3950,A320,LEPA,LEZL,Volarium,2504,11 May 25
SDR49SW,A319,EDDW,LGRP,Volarium,2504,11 May 25
RYR7041,B738,LGRP,EPKK,Volarium,2504,11 May 25
