Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
VJA500,GL5T,KTYS,EGWU,Pilatus,2510,08 Oct 25
N882WT,GLF6,KSAN,LOWW,Pilatus,2510,08 Oct 25
IRM119,A343,LTAC,OIIE,jtwright93,2510,08 Oct 25
IRM113,A343,LTFM,OIIE,jtwright93,2510,08 Oct 25
IRM118,A343,OIIE,LTAC,jtwright93,2510,08 Oct 25
IRM112,A343,OIIE,LTFM,jtwright93,2510,08 Oct 25
SWR283,A333,FAOR,LSZH,jtwright93,2510,08 Oct 25
SWR282,A333,LSZH,FAOR,jtwright93,2510,08 Oct 25
SWR123,A343,RKSI,LSZH,jtwright93,2510,08 Oct 25
SWR122,A343,LSZH,RKSI,jtwright93,2510,08 Oct 25
SWR189,A343,ZSPD,LSZH,jtwright93,2510,08 Oct 25
SWR188,A343,LSZH,ZSPD,jtwright93,2510,08 Oct 25
SLM993,A346,EHAM,SMJP,jtwright93,2510,08 Oct 25
USY9711,A343,OMAA,GMFB,jtwright93,2510,08 Oct 25
EDW349E,A359,LGIR,LSZH,jtwright93,2510,08 Oct 25
EDW38TD,A359,LSZH,LGIR,jtwright93,2510,08 Oct 25
EDW4K,A343,LSZH,KTPA,jtwright93,2510,08 Oct 25
EDW38,A343,LSZH,MROC,jtwright93,2510,08 Oct 25
EDW87,A343,FACT,LSZH,jtwright93,2510,08 Oct 25
EDW86,A343,LSZH,FACT,jtwright93,2510,08 Oct 25
EDW76,A343,HTZA,LSZH,jtwright93,2510,08 Oct 25
EDW71,A343,FIMP,LSZH,jtwright93,2510,08 Oct 25
EDW70,A343,LSZH,FIMP,jtwright93,2510,08 Oct 25
EWG8054,A320,EDDB,EDDK,jtwright93,2510,08 Oct 25
MEA305,A320,HECA,OLBA,jtwright93,2510,08 Oct 25
TOM6PY,B38M,LGRP,EGNT,jtwright93,2510,08 Oct 25
DLH1298,A21N,EDDF,LTFM,jtwright93,2510,08 Oct 25
RYR7218,B38M,LEVC,LMML,jtwright93,2510,08 Oct 25
MSR709,B738,HECA,OLBA,jtwright93,2510,08 Oct 25
TOY215,CL30,HECA,LHBP,jtwright93,2510,08 Oct 25
GCK19X,GL7T,LOWW,LOWK,jtwright93,2510,08 Oct 25
GCK19X,GL7T,LOWK,LOWW,jtwright93,2510,08 Oct 25
N176QS,GL7T,KTEB,LFPB,jtwright93,2510,08 Oct 25
THY7KC,B38M,FKYS,LTFM,jtwright93,2510,08 Oct 25
LOT224,B38M,LOWW,EPWA,jtwright93,2510,08 Oct 25
LOT2MB,B38M,EPWA,LOWW,jtwright93,2510,08 Oct 25
PSBAP,GLF5,LOWW,SBGR,jtwright93,2510,08 Oct 25
AFR75BQ,BCS3,LFPG,EDDH,hugoflying,2510,07 Oct 25
AFR374,A359,LFPG,CYVR,hugoflying,2510,07 Oct 25
AFR22U,B77W,LFPG,KLAX,hugoflying,2510,07 Oct 25
