Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
LXJ652,GLF6,EGLF,KMIA,Pilatus,2509,04 Sep 25
LXJ664,GLF6,KAVP,EPKK,Pilatus,2509,04 Sep 25
KAY53,A319,EINN,KSFO,Pilatus,2509,04 Sep 25
KAY51,A319,KSJC,BIKF,Pilatus,2509,04 Sep 25
N650EB,GLF6,LEBL,KSAN,Pilatus,2509,04 Sep 25
VLG7339,A319,GMMI,LEBL,GLALTI,2509,04 Sep 25
VLG7QA,A319,LEBL,GMMI,GLALTI,2509,04 Sep 25
RYR13E,B738,GMMI,EDLV,GLALTI,2509,04 Sep 25
RYR5561,B738,EDLV,GMMI,GLALTI,2509,04 Sep 25
RYR1HE,B38M,GMMI,LEMD,GLALTI,2509,04 Sep 25
RYR9995,B38M,LPFR,GMMI,GLALTI,2509,04 Sep 25
RYR9HB,B738,GMMZ,LEBL,GLALTI,2509,04 Sep 25
RYR6078,B738,LEBL,GMMZ,GLALTI,2509,04 Sep 25
RYR8502,B738,GMFK,GMMX,GLALTI,2509,04 Sep 25
RYR9WF,B738,GMMX,GMFK,GLALTI,2509,04 Sep 25
THY5QN,A321,LKPR,LTFM,GLALTI,2509,04 Sep 25
THY3GM,A321,LTFM,LKPR,GLALTI,2509,04 Sep 25
RYR1AK,B738,GMFO,LFML,GLALTI,2509,04 Sep 25
RYR29DT,B738,LFML,GMFO,GLALTI,2509,04 Sep 25
RYR74VH,B738,GMFO,LFBO,GLALTI,2509,04 Sep 25
RYR656P,B738,LFBO,GMFO,GLALTI,2509,04 Sep 25
RYR3147,B738,GMFO,LEBL,GLALTI,2509,04 Sep 25
RYR1QB,B738,LEBL,GMFO,GLALTI,2509,04 Sep 25
TVF79HK,A20N,GMFO,LFPO,GLALTI,2509,04 Sep 25
TVF93HH,A20N,LFPO,GMFO,GLALTI,2509,04 Sep 25
JAF646,B738,GMFO,EHEH,GLALTI,2509,04 Sep 25
TAP9012,A320,GMFO,LPPT,GLALTI,2509,04 Sep 25
TAP9011,A320,LPPT,GMFO,GLALTI,2508,04 Sep 25
RYR8628,B738,EDJA,GMTT,GLALTI,2509,04 Sep 25
RYR8629,B738,GMTT,EDJA,GLALTI,2509,04 Sep 25
RYR31KK,B738,EBCI,GMTT,GLALTI,2509,04 Sep 25
RYR55MR,B738,GMTT,EBCI,GLALTI,2509,04 Sep 25
MAC102,A320,EGKK,GMTT,GLALTI,2509,04 Sep 25
MAC101D,A320,GMTT,EGKK,GLALTI,2509,04 Sep 25
RYR569Q,B738,LEVC,GMTT,GLALTI,2509,04 Sep 25
RYR81SL,B738,GMTT,LEVC,GLALTI,2509,04 Sep 25
RYR29MH,B738,GMTT,LEMD,GLALTI,2509,04 Sep 25
RYR99AM,B738,LEMD,GMTT,GLALTI,2509,04 Sep 25
RYR6742,B738,GMFO,GMTT,GLALTI,2509,04 Sep 25
RYR8DP,B738,GMTT,GMFO,GLALTI,2509,04 Sep 25
