Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
P4787,B788,LEMD,CYMX,Pilatus,2507,06 Aug 25
EIN1EN,A21N,EIDW,CYYZ,Pilatus,2507,06 Aug 25
SYB926,CL60,CYYZ,LFMN,Pilatus,2507,06 Aug 25
SYB153,GL5T,LFMN,CYYZ,Pilatus,2507,06 Aug 25
CGWHF,GLEX,EGLF,CYYZ,Pilatus,2507,06 Aug 25
N480VR,GLF4,EGGW,CYYZ,Pilatus,2507,06 Aug 25
CGJEI,CL35,CYSJ,BIAR,Pilatus,2507,06 Aug 25
N717WW,GA5C,KMDT,LIRS,Pilatus,2507,06 Aug 25
ELY546,B738,LGAV,LLBG,Pilatus,2507,06 Aug 25
NJE290M,F2TH,EGLF,LFMV,Pilatus,2507,06 Aug 25
IBS1926,A21N,BIKF,LEMD,Pilatus,2507,06 Aug 25
AFR44ZG,A321,LGAV,LFPG,Pilatus,2507,06 Aug 25
AFR31AY,A321,LFPG,LGAV,Pilatus,2507,06 Aug 25
HFM640P,A343,LPBJ,BIKF,Pilatus,2507,06 Aug 25
N800WC,CL60,BIKF,CYXE,Pilatus,2507,06 Aug 25
CFEMC,LJ40,BIKF,CYYR,Pilatus,2507,06 Aug 25
N649SG,PC24,BIRK,CYYR,Pilatus,2507,06 Aug 25
NAK293D,TB20,LFBS,LFBO,Pilatus,2507,06 Aug 25
NAK107,TB20,LFBS,LFBO,Pilatus,2507,06 Aug 25
N450MB,GLF4,KPHL,EIDW,Pilatus,2507,06 Aug 25
VIR141,A35K,EGLL,KLAX,Pilatus,2507,06 Aug 25
BAW4E,A388,KLAX,EGLL,Pilatus,2507,06 Aug 25
DLH452,A388,EDDM,KLAX,Pilatus,2507,06 Aug 25
EIN6PE,A333,EIDW,KLAX,Pilatus,2507,06 Aug 25
GTR1530,A333,KLAX,LEZG,Pilatus,2507,06 Aug 25
N169QS,GLEX,EGGW,KLAX,Pilatus,2507,06 Aug 25
NJE973A,GLEX,EINN,KLAX,Pilatus,2507,06 Aug 25
N543GL,GLEX,LEBL,KLAX,Pilatus,2507,06 Aug 25
QQE321,GLF6,KLAX,EGSS,Pilatus,2507,06 Aug 25
VJT749,GL7T,LFMN,KSAN,Pilatus,2507,06 Aug 25
FJO649,GLF6,LFMN,KVNY,Pilatus,2507,06 Aug 25
TWY262,GLF5,EGLF,KSJC,Pilatus,2507,06 Aug 25
VJT768,GL7T,LIRN,KLAS,Pilatus,2507,06 Aug 25
CFG8VH,A320,LGRP,EDDM,Pilatus,2507,06 Aug 25
CFG5EH,A320,EDDM,LGRP,Pilatus,2507,06 Aug 25
MRISE,B752,OMDW,EGSS,Pilatus,2507,06 Aug 25
SAZ63,CL60,LIBR,LSZH,Pilatus,2507,06 Aug 25
AWC241,A21N,EGSS,LATI,Pilatus,2507,06 Aug 25
IBE07TG,A359,LEMD,EGLL,Pilatus,2507,06 Aug 25
EAF2027,A320,EDDV,LBBG,Pilatus,2507,06 Aug 25
