Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
N227VA,GLF5,LIEO,KSAV,Pilatus,2504,20 Apr 25
QFX750,GL7T,LOWW,KIAD,Pilatus,2510,20 Apr 25
JCO65M,GLEX,EGGW,KTEB,Pilatus,2504,20 Apr 25
HUE999,GLEX,EGKB,KTEB,Pilatus,2504,20 Apr 25
N192NC,GLF4,EGGW,KTEB,Pilatus,2504,20 Apr 25
LXJ477,GLF4,KTEB,LFPB,Pilatus,2504,20 Apr 25
N25CP,GLF5,EGSS,KTEB,Pilatus,2504,20 Apr 25
EJM80,GLF5,LFPB,KTEB,Pilatus,2504,20 Apr 25
N313RG,GLF6,LLBG,KTEB,Pilatus,2504,20 Apr 25
QQE517,GLF6,OEJN,KTEB,Pilatus,2504,20 Apr 25
N324CH,B737,LLBG,KBGR,Pilatus,2504,20 Apr 25
N492CA,C700,EINN,KBGR,Pilatus,2504,20 Apr 25
N915AM,GA5C,LIML,KBGR,Pilatus,2504,20 Apr 25
CMB490,MD11,KBGR,EPRZ,Pilatus,2504,20 Apr 25
JCO3,GL7T,EGGW,KBED,Pilatus,2504,20 Apr 25
N70EW,GL7T,LFPB,KTEB,Pilatus,2504,20 Apr 25
EAU57B,GL7T,LIRA,KTEB,Pilatus,2504,20 Apr 25
JCT73,F900,LFPB,KTEB,Pilatus,2504,20 Apr 25
DLH5TR,A319,EDDF,EDDM,Sinkrate,2504,20 Apr 25
THY5TV,A333,LTFM,LEMD,Sinkrate,2504,20 Apr 25
XABAL,GLF6,LEMD,KEGE,Pilatus,2504,20 Apr 25
VPBMS,A345,KLAS,LLBG,Pilatus,2504,20 Apr 25
N185QS,GL7T,KSJC,ESSB,Pilatus,2504,20 Apr 25
N320GX,GLEX,KLAX,EGCC,Pilatus,2504,20 Apr 25
JCO2,GLEX,EGGW,KLAX,Pilatus,2504,20 Apr 25
NJE2KX,GLEX,LFPB,KLAX,Pilatus,2504,20 Apr 25
HFM358,A333,LEPA,KPDX,Pilatus,2504,20 Apr 25
TWY43,GLEX,KLAX,EGLF,Pilatus,2504,20 Apr 25
IBE07TG,A359,LEMD,EGLL,Pilatus,2504,20 Apr 25
EXS7K,A321,LCPH,EGCC,Pilatus,2504,20 Apr 25
THY587,B38M,LTFM,FOOL,Pilatus,2504,20 Apr 25
MSC814,A20N,LIBD,HESH,Pilatus,2504,20 Apr 25
EXS72GL,A321,EGCC,LCPH,Pilatus,2504,20 Apr 25
MEA305,A320,HECA,OLBA,Pilatus,2504,20 Apr 25
RSX7101,B738,HEGN,LOWW,Pilatus,2504,20 Apr 25
RSC41YH,AT76,GCXO,GCFV,Pilatus,2504,20 Apr 25
AFR842,B77W,LFPO,TFFF,Pilatus,2504,20 Apr 25
PJZ238,GLEX,LTBA,LSZH,Pilatus,2504,20 Apr 25
N900BT,C25C,LFPB,LIBR,Pilatus,2504,20 Apr 25
NCR543,B744,OMDW,EGBB,Pilatus,2504,20 Apr 25
