Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
MGH936,B77W,EETN,LTAI,GLALTI,2510,31 Jul 25
DLH8CF,A319,EDDF,EDDW,GLALTI,2507,31 Jul 25
AFR96QH,A320,LFPG,ENGM,GLALTI,2507,31 Jul 25
EWG9RF,A320,LGIR,EDDN,GLALTI,2507,31 Jul 25
EWG75R,A320,EDDN,LGIR,GLALTI,2507,31 Jul 25
BAW247,A35K,EGLL,SBGR,GLALTI,2507,31 Jul 25
IBE26EV,A333,LEBL,KJFK,GLALTI,2507,31 Jul 25
EZY32RD,A319,LPFR,EGAA,GLALTI,2507,31 Jul 25
EZY46BL,A319,EGAA,LPFR,GLALTI,2507,31 Jul 25
PSBBS,F2TH,GCTS,LFMN,GLALTI,2507,31 Jul 25
NSZ4P,B38M,KBFI,ENGM,kimmry,2507,31 Jul 25
RPA5891,E170,KMKE,KGRR,Pilatus,2507,31 Jul 25
EXS69AL,B738,LEPA,EGNT,11201,2507,31 Jul 25
JAF3FX,A320,LGKO,EBBR,11201,2507,31 Jul 25
THY80L,B38M,EDDK,LTFM,11201,2507,31 Jul 25
CFG143,A321,LTAI,EDDF,11201,2507,31 Jul 25
SAS915,A333,EKCH,KJFK,11201,2507,31 Jul 25
AEE4085,A320,LHDC,LGAV,11201,2507,31 Jul 25
AEE4248,A320,LGIR,EDJA,11201,2507,31 Jul 25
AEE4249,A320,EDJA,LGIR,11201,2507,31 Jul 25
AEE4314,A320,LGRP,LOWL,11201,2507,31 Jul 25
AEE4315,A320,LOWL,LGRP,11201,2507,31 Jul 25
AEE4316,A320,LGRP,ENGM,11201,2507,31 Jul 25
AEE4566,A320,LGSA,LRBV,11201,2507,31 Jul 25
AEE4567,A320,LRBV,LGSA,11201,2507,31 Jul 25
AEE4568,A320,LGSA,ENBO,11201,2507,31 Jul 25
AEE4569,A320,ENBO,LGSA,11201,2507,31 Jul 25
AEE6184,A320,LGAV,LHDC,11201,2507,31 Jul 25
AEE6117,A320,ENGM,LGRP,11201,2507,31 Jul 25
EXS3JP,B738,EGNT,LEPA,Volarium,2507,31 Jul 25
CFG5WM,A321,GCTS,EDDF,Volarium,2507,31 Jul 25
THY2RE,B38M,LTFM,EDDK,Volarium,2507,31 Jul 25
KLM641,B772,EHAM,KJFK,Volarium,2507,31 Jul 25
DAH2700,A332,DAAG,CYUL,Volarium,2507,31 Jul 25
EXS11AF,B738,LEPA,EGNT,Volarium,2507,31 Jul 25
CFG5VL,A321,EDDF,GCTS,Volarium,2507,31 Jul 25
EXS91AU,B738,EGNT,LEPA,Volarium,2507,31 Jul 25
AIZ302,A320,LKMT,LLBG,Volarium,2507,31 Jul 25
BAW707,A320,LOWW,EGLL,Volarium,2507,31 Jul 25
DAEIA,A19N,EDHI,EDDM,Volarium,2507,31 Jul 25
