Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
N60VE,GA6C,EGFF,KSAT,Pilatus,2506,13 Jun 25
N5430G,GLF5,LGSR,LTAC,Pilatus,2506,13 Jun 25
N543GL,GLEX,KLGB,LFOT,Pilatus,2506,13 Jun 25
OAE3328,B763,KBWI,LROP,Pilatus,2506,13 Jun 25
N457WB,CL35,EINN,KBOS,Pilatus,2506,13 Jun 25
N445SK,GLEX,LFMN,LATI,Pilatus,2506,13 Jun 25
N445DB,GL5T,KBED,LGAV,Pilatus,2506,13 Jun 25
N418RY,GLF5,GMMX,LFLP,Pilatus,2506,13 Jun 25
N4LM,E55P,LFKC,EIDW,Pilatus,2506,13 Jun 25
AWC320T,A320,EBOS,EGSS,capt_beanie,2506,13 Jun 25
N604EX,CL60,KORD,EINN,Pilatus,2506,13 Jun 25
AWC320T,A320,EGSS,EBOS,capt_beanie,2506,13 Jun 25
OAE349,B763,EINN,KBTV,Pilatus,2506,13 Jun 25
N335FG,CL35,KBGR,EGSS,Pilatus,2506,13 Jun 25
N321VC,GLEX,ESGG,KAUS,Pilatus,2506,13 Jun 25
N247JJ,CL35,KBGR,EINN,Pilatus,2506,13 Jun 25
N243PC,C700,KAGC,EINN,Pilatus,2506,13 Jun 25
N604EX,CL60,EINN,LGMK,capt_beanie,2506,13 Jun 25
TWY235,GL7T,KTEB,EKCH,Pilatus,2506,13 Jun 25
OAE3412,B762,EHEH,KNGU,Pilatus,2506,13 Jun 25
GLH2,GLF6,LLBG,KIAD,Pilatus,2506,13 Jun 25
N178MH,PC12,LIRQ,LIRU,Pilatus,2506,13 Jun 25
N123HB,SR22,EDFE,LOWS,Pilatus,2506,13 Jun 25
N1111P,GLF5,KTEB,GMMX,Pilatus,2506,13 Jun 25
LGL871B,DH8D,ELLX,LFBD,Pilatus,2506,13 Jun 25
SDR28KW,A319,EDDW,LEPA,Pilatus,2506,13 Jun 25
TKJ3TU,A320,LTFJ,EDDF,Pilatus,2506,13 Jun 25
MFX3375,A20N,UTTT,HEGN,Pilatus,2506,13 Jun 25
ENT4665,B38M,EPPO,LTAI,Pilatus,2506,13 Jun 25
ENT5316,B38M,LTAI,EPPO,Pilatus,2506,13 Jun 25
EWG46V,A320,LEIB,EDDL,Pilatus,2506,13 Jun 25
LGL8172,DH8D,LFBD,ELLX,Pilatus,2506,13 Jun 25
ACA903,A333,ESSA,CYYZ,Pilatus,2506,13 Jun 25
AWC481,A320,EGSS,LIMC,capt_beanie,2506,13 Jun 25
SDR28JR,A319,LEPA,EDDW,Pilatus,2506,13 Jun 25
SAS7955,A20N,ESGG,LGIO,Pilatus,2506,13 Jun 25
QTR73B,B789,EGPH,OTHH,capt_beanie,2506,13 Jun 25
RYR426E,A320,LGIR,LOWW,capt_beanie,2506,13 Jun 25
RYR55SJ,A320,LOWW,LIPR,capt_beanie,2506,13 Jun 25
DLH03N,A321,EDDM,LFMN,Pilatus,2506,13 Jun 25
