Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
VLG8BL,A321,LEBL,LEJR,GLALTI,2509,04 Sep 25
JAF1GD,B738,LEJR,EBBR,GLALTI,2509,04 Sep 25
JAF1GD,B738,LEMG,LEJR,GLALTI,2509,04 Sep 25
JAF1GD,B738,EBBR,LEMG,GLALTI,2509,04 Sep 25
TUI9FY,B738,LEJR,EDDL,GLALTI,2509,04 Sep 25
TUI26V,B738,EDDL,LEJR,GLALTI,2509,04 Sep 25
TUI5JM,B38M,LEJR,EDDV,GLALTI,2509,04 Sep 25
TUI9WT,B38M,EDDV,LEJR,GLALTI,2509,04 Sep 25
TUI64L,B738,LEJR,EDDF,GLALTI,2509,04 Sep 25
TUI1VJ,B738,EDDF,LEJR,GLALTI,2509,04 Sep 25
SKV112,F2TH,LXGB,LTBA,GLALTI,2509,04 Sep 25
SKV112,F2TH,LIMC,LXGB,GLALTI,2509,04 Sep 25
MJF2F,GALX,LDSP,EGLL,GLALTI,2509,04 Sep 25
THY9GU,B738,LTFM,HEAX,GLALTI,2509,04 Sep 25
TVS2MN,B739,LEAM,LKPR,GLALTI,2509,04 Sep 25
TVS1MN,B739,LKPR,LEAM,GLALTI,2509,04 Sep 25
RYR909A,B738,LEAM,EBCI,GLALTI,2509,04 Sep 25
RYR72KB,B738,EBCI,LEAM,GLALTI,2509,04 Sep 25
VLG2FA,A321,LEAM,LEBL,GLALTI,2509,04 Sep 25
VLG734G,A321,LEBL,LEAM,GLALTI,2509,04 Sep 25
ANE37CL,AT76,GEML,LEAM,GLALTI,2509,04 Sep 25
ANE42SD,AT76,LEAM,GEML,GLALTI,2509,04 Sep 25
SWR2083,A21N,LPPT,LSZH,jessy0506,2509,04 Sep 25
EZY13HC,A320,LEAM,EGKK,GLALTI,2509,04 Sep 25
EZY39VN,A320,EGKK,LEAM,GLALTI,2509,04 Sep 25
LGL694,B737,LEAM,ELLX,GLALTI,2509,04 Sep 25
LGL63AA,B737,ELLX,LEAM,GLALTI,2509,04 Sep 25
TVS2075,A320,LEAM,LKTB,GLALTI,2509,04 Sep 25
TVS2074,A320,LKTB,LEAM,GLALTI,2509,04 Sep 25
EZY98CB,A20N,LEMI,EGGD,GLALTI,2509,04 Sep 25
ETD49D,B77W,OMAA,EGCC,jessy0506,2508,04 Sep 25
EZY57XU,A20N,EGGD,LEMI,GLALTI,2509,04 Sep 25
RYR9016,B738,LECH,EPKK,GLALTI,2509,04 Sep 25
RYR9017,B738,EPKK,LECH,GLALTI,2509,04 Sep 25
RYR66QM,B738,LECH,EBCI,GLALTI,2509,04 Sep 25
RYR58BV,B738,EBCI,LECH,GLALTI,2509,04 Sep 25
GTI567,B748,UBBB,LEZG,GLALTI,2509,04 Sep 25
RYR2NJ,B738,LEZG,LIME,GLALTI,2509,04 Sep 25
RYR8VN,B738,LIME,LEZG,GLALTI,2509,04 Sep 25
VLG67YQ,A320,LEZG,LEPA,GLALTI,2509,04 Sep 25
