Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
N778CH,GL5T,EDDF,EDDH,Pilatus,2503,07 Apr 25
VJA807,GL7T,LFML,KBCT,Pilatus,2503,07 Apr 25
N888DQ,GA6C,EGGW,LTBA,Pilatus,2503,07 Apr 25
N913KS,M20P,LIMG,EDKA,Pilatus,2503,07 Apr 25
N940SG,TBM9,LFRK,LFBT,Pilatus,2503,07 Apr 25
EXS28EB,B738,GCFV,EGPF,Pilatus,2503,07 Apr 25
KMM309,A20N,EDDM,LMML,Pilatus,2503,07 Apr 25
EXS2MY,B738,EGPF,GCFV,Pilatus,2503,07 Apr 25
ELY223,B738,LLBG,LFMN,Pilatus,2503,07 Apr 25
KMM308,A20N,LMML,EDDM,Pilatus,2503,07 Apr 25
ICE307,B38M,ESSA,BIKF,Pilatus,2503,07 Apr 25
EFW9GP,A21N,LIPX,EGKK,Pilatus,2503,07 Apr 25
EZY53XF,A320,EDDB,EGGD,Pilatus,2503,07 Apr 25
EZY31KU,A320,EGGD,EDDB,Pilatus,2503,07 Apr 25
N756SJ,GA5C,KINL,EGSS,Pilatus,2503,07 Apr 25
MNE2405,E195,LFSB,LYTV,Volarium,2503,07 Apr 25
MNE2404,E195,LYTV,LFSB,Volarium,2503,07 Apr 25
MABGS,CL60,LFSB,KBGR,Volarium,2503,07 Apr 25
VOE5PX,A319,LFRG,LEPA,Volarium,2503,07 Apr 25
VOE7AF,A319,LEPA,LFRG,Volarium,2503,07 Apr 25
N550JD,GLF5,LESO,LFBZ,Volarium,2503,07 Apr 25
N550JD,GLF5,KTMB,LESO,Volarium,2503,07 Apr 25
5AWLD,A319,LFBF,HLLM,Volarium,2503,07 Apr 25
KLM20H,B739,ESSA,EHAM,Volarium,2503,07 Apr 25
EWG9LN,A319,EGPH,EDDL,Volarium,2503,07 Apr 25
EWG51R,A319,EDDL,EGPH,Volarium,2503,07 Apr 25
EWG4ER,A319,LFMN,EDDL,Volarium,2503,07 Apr 25
EWG3WN,A319,EDDL,LFMN,Volarium,2503,07 Apr 25
DLH46V,A321,LEBB,EDDM,Volarium,2503,07 Apr 25
RYR2BA,B38M,EGNM,EIDW,Volarium,2503,07 Apr 25
RYR403H,B38M,EIDW,EGNM,Volarium,2503,07 Apr 25
DLH66C,A321,EDDM,LEBB,Volarium,2503,07 Apr 25
DAL145,A333,EHAM,KSEA,Volarium,2503,07 Apr 25
TOM8DW,B38M,GCLP,EGNX,Volarium,2503,07 Apr 25
DLH8UC,B789,EDDF,EDDM,Volarium,2503,07 Apr 25
N943CA,TBM9,EGPK,EDMO,Volarium,2503,07 Apr 25
N943CA,TBM9,BIRK,EGPK,Volarium,2503,07 Apr 25
UAE44,B77W,EDDF,OMDB,Volarium,2503,07 Apr 25
VHFMG,GL7T,EDDM,OOMS,Volarium,2503,07 Apr 25
RYR878,A320,LOWK,LOWW,Volarium,2503,07 Apr 25
