Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
TOM7FY,B738,LERS,EGFF,Pilatus,2505,10 Jun 25
DFINC,PC12,ETSI,EDDH,Pilatus,2505,10 Jun 25
EWG2H,A320,EDDL,EGBB,Pilatus,2505,10 Jun 25
EWG48M,A319,LJLJ,EDDL,Pilatus,2505,10 Jun 25
EWG39W,A319,EDDL,LJLJ,Pilatus,2505,10 Jun 25
TVL5435,B738,DTMB,LHBP,Pilatus,2505,10 Jun 25
TVL5362,B738,LHDC,DTMB,Pilatus,2505,10 Jun 25
TVL5434,B738,LHBP,DTMB,Pilatus,2505,10 Jun 25
AUA4LA,A20N,EGLL,LOWW,Pilatus,2505,10 Jun 25
AUA461W,A20N,LOWW,EGLL,Pilatus,2505,10 Jun 25
EXS17CY,B733,EGNM,EGJJ,Pilatus,2505,10 Jun 25
EXS3TJ,B733,EGJJ,EGNM,Pilatus,2505,10 Jun 25
SEU405,A21N,LUKK,LEBL,Pilatus,2505,10 Jun 25
PVA1627,GLEX,EGSS,KVNY,Pilatus,2505,10 Jun 25
N900BT,C25C,LEMG,LFPB,Pilatus,2505,10 Jun 25
JAS832,GLEX,KTEB,EGPH,Pilatus,2505,10 Jun 25
OAE512,B772,KBIF,EINN,Pilatus,2505,10 Jun 25
N737ER,B737,EGSS,LFLL,Pilatus,2505,10 Jun 25
NCR808,B744,MMSM,ESOE,Pilatus,2505,10 Jun 25
N720LF,GA7C,ENBR,LFPB,Pilatus,2505,10 Jun 25
N707F,S22T,EDMA,EGKB,Pilatus,2505,10 Jun 25
CLY138,HDJT,EGJB,EGLF,Pilatus,2505,10 Jun 25
N508VJ,SF50,LEMT,LECO,Pilatus,2505,10 Jun 25
OAE3331,B763,LATI,KBWI,Pilatus,2505,10 Jun 25
N474X,GLF4,EGAE,EICK,Pilatus,2505,10 Jun 25
CMB349,B763,KBWI,LGTS,Pilatus,2505,10 Jun 25
N343MG,FA7X,LIRP,LFPB,Pilatus,2505,10 Jun 25
N331AB,GLF6,EGGW,DNMM,Pilatus,2505,10 Jun 25
N298AL,GLF6,LEMD,KLGA,Pilatus,2505,10 Jun 25
N280HL,G280,LIRN,BIKF,Pilatus,2505,10 Jun 25
N23UC,GLEX,KOPF,EGLF,Pilatus,2505,10 Jun 25
N176MG,GLF4,KHPN,LIML,Pilatus,2505,10 Jun 25
TWY823,CL60,LGRP,LEIB,Pilatus,2505,10 Jun 25
N286MH,CL30,CYQX,EGMC,Pilatus,2505,10 Jun 25
KPO98,GLEX,KTEB,LSZH,Pilatus,2505,10 Jun 25
N2016A,FA7X,KSDL,LFPB,Pilatus,2505,10 Jun 25
N378TP,GL7T,KBUR,LFTH,Pilatus,2510,10 Jun 25
DAL9995,B763,LFRG,KATL,Pilatus,2505,10 Jun 25
DAL9995,B763,LFPG,LFRG,Pilatus,2505,10 Jun 25
BAW2238,B772,TTPP,EGKK,sam,2505,09 Jun 25
