Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
BGF004,A319,KJFK,BIKF,Pilatus,2509,27 Sep 25
FLI1402,A320,BIKF,EKVG,Pilatus,2509,27 Sep 25
CGHGF,DC3T,EDDW,BIKF,Pilatus,2509,27 Sep 25
HTT103,ASTR,EINN,CYYT,Pilatus,2509,27 Sep 25
LXJ477,GLF4,LICC,CYYT,Pilatus,2509,27 Sep 25
TLK811,LJ40,CYYR,BIKF,Pilatus,2509,27 Sep 25
N375KR,E550,EICK,CYYR,Pilatus,2509,27 Sep 25
N525NH,C25B,CYYR,BIRK,Pilatus,2509,27 Sep 25
PAK2,A319,CYYR,LSGG,Pilatus,2509,27 Sep 25
CHG561,B744,EBLG,KATL,Pilatus,2509,27 Sep 25
N533WE,GA5C,KBHM,EIKY,Pilatus,2509,27 Sep 25
JCO2,GLEX,KVNY,EGGW,Pilatus,2509,27 Sep 25
TWY65,GLF6,LSGG,KSJC,Pilatus,2509,27 Sep 25
N438N,GA6C,KVNY,LFPB,Pilatus,2509,27 Sep 25
VJT762,GL7T,LFMN,KMIA,Pilatus,2509,27 Sep 25
VJT938,GLEX,LFPB,KMIA,Pilatus,2509,27 Sep 25
N612MJ,GLF5,LFMN,KTPA,Pilatus,2509,27 Sep 25
N769PT,GA5C,LIRN,KOPF,Pilatus,2509,27 Sep 25
HRT073,GL7T,LFMN,KOPF,Pilatus,2510,27 Sep 25
N65WL,GLEX,LEBL,KPBI,Pilatus,2509,27 Sep 25
N817GS,GLF6,EGVN,KPBI,Pilatus,2509,27 Sep 25
AHY613,GLF5,EDDB,KSAV,Pilatus,2509,27 Sep 25
N26RX,GLF5,EGGW,KRDU,Pilatus,2509,27 Sep 25
LRQ444D,CL60,EINN,KHPN,Pilatus,2509,27 Sep 25
N1812C,GA6C,KHPN,LGAV,Pilatus,2509,27 Sep 25
N557AD,GLF6,LFMN,KHPN,Pilatus,2509,27 Sep 25
TOR800,CL60,KTEB,LFPB,Pilatus,2509,27 Sep 25
N711TQ,F900,LEMD,KTEB,Pilatus,2509,27 Sep 25
N927CA,FA7X,LIML,KTEB,Pilatus,2509,27 Sep 25
NAM001,FA7X,KTEB,GVAC,Pilatus,2509,27 Sep 25
MAMBA,GA6C,LFMN,KTEB,Pilatus,2509,27 Sep 25
N211HS,GA7C,LEBL,KTEB,Pilatus,2509,27 Sep 25
MYNNS,GA7C,KTEB,LEIB,Pilatus,2509,27 Sep 25
N127QS,GL5T,LFRK,KTEB,Pilatus,2509,27 Sep 25
VJT735,GL7T,KTEB,OJAM,Pilatus,2509,27 Sep 25
PVA1958,GLEX,EGGW,KTEB,Pilatus,2509,27 Sep 25
PVA1950,GLEX,LEIB,KTEB,Pilatus,2509,27 Sep 25
VJT719,GLEX,EGGW,KTEB,Pilatus,2509,27 Sep 25
N85V,GLF5,LEBZ,KTEB,Pilatus,2509,27 Sep 25
N721GA,GA7C,DNMM,KSAV,Pilatus,2509,27 Sep 25
