Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
N416KC,F900,KBGR,LFPB,Pilatus,2508,24 Aug 25
LXJ664,GLF6,KBGR,LSZH,Pilatus,2508,24 Aug 25
N81GJ,LJ35,LPPD,KBGR,Pilatus,2508,24 Aug 25
GTI8877,B744,EDFH,KPSM,Pilatus,2508,24 Aug 25
MARDN,FA7X,LFBD,KPVD,Pilatus,2508,24 Aug 25
N1002P,AT8T,KPWM,LPAZ,Pilatus,2508,24 Aug 25
N8521R,AT8T,KPWM,LPAZ,Pilatus,2508,24 Aug 25
N824SS,GLF6,LIEO,KPWM,Pilatus,2508,24 Aug 25
ELY116,B789,KBOS,LLBG,Pilatus,2508,24 Aug 25
N125QS,GL5T,LDSP,KBOS,Pilatus,2508,24 Aug 25
N650BS,CL60,EIDW,KBED,Pilatus,2508,24 Aug 25
HBJFS,FA7X,LFSB,KBED,Pilatus,2508,24 Aug 25
HBJFR,FA7X,LIRA,KBED,Pilatus,2508,24 Aug 25
VJT735,GL7T,KBED,LGAV,Pilatus,2508,24 Aug 25
VJT796,GLEX,KBED,EGBB,Pilatus,2508,24 Aug 25
N75NP,CL60,LSZB,BIKF,Pilatus,2508,24 Aug 25
N986JT,S22T,EGJJ,EGTK,Pilatus,2508,24 Aug 25
N71UK,S22T,EGGP,EGHQ,Pilatus,2508,24 Aug 25
N523TV,S22T,LDZD,LKLT,Pilatus,2508,24 Aug 25
N603DP,SR22,EDML,LKKV,Pilatus,2508,24 Aug 25
N429CD,SR22,LGTT,LGKF,Pilatus,2508,24 Aug 25
N112SK,SR22,LCPH,OEAO,Pilatus,2508,24 Aug 25
N111DU,SR22,EDAZ,LJPZ,Pilatus,2508,24 Aug 25
N737JB,B737,GMMN,KENW,Pilatus,2508,24 Aug 25
N155QS,GLEX,LGAV,KGYY,Pilatus,2508,24 Aug 25
N6453,GLF6,EGLF,KPDX,Pilatus,2508,24 Aug 25
BOX472,B77L,EDDF,KSEA,Pilatus,2508,24 Aug 25
VJT878,GLEX,LZTT,KBFI,Pilatus,2508,24 Aug 25
QQE253,GLF6,KBFI,LIRP,Pilatus,2508,24 Aug 25
N940DM,TBM9,EGTK,LEMH,Pilatus,2508,24 Aug 25
N850LD,TBM8,LFOO,LFPN,Pilatus,2508,24 Aug 25
BAW942E,A320,EGLL,EDDL,Pilatus,2508,24 Aug 25
CFG3654,A320,EDDL,LIMJ,Pilatus,2508,24 Aug 25
HYM408,B738,EDDH,LUKK,Pilatus,2508,24 Aug 25
HYM407,B738,LUKK,EDDH,Pilatus,2508,24 Aug 25
N829QS,C700,LFPB,CYYT,Pilatus,2508,24 Aug 25
SSJ9259,AN24,UOTT,UOOO,SVF623,2508,24 Aug 25
JAF3012,B738,HEGN,EBBR,Pilatus,2508,24 Aug 25
SSJ9259,AN24,UNKM,UOTT,SVF623,2508,24 Aug 25
DLH309,A321,LICC,EDDF,Pilatus,2508,24 Aug 25
