Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
N8PF,GA6C,EDDM,KDNA,Pilatus,2505,01 Jun 25
N25NM,GA5C,EDDM,LFPB,Pilatus,2505,01 Jun 25
EAU57B,GL7T,EDDM,EGKB,Pilatus,2505,01 Jun 25
EIN12W,A333,EIDW,KMCO,Pilatus,2505,01 Jun 25
DLH88Y,BCS3,EDDM,LFMN,Pilatus,2505,01 Jun 25
N724EM,GL7T,EDDM,EHAM,Pilatus,2505,01 Jun 25
BAW107,B772,EGLL,OMDB,Pilatus,2505,01 Jun 25
PGT33MD,A320,LTFJ,EHRD,Pilatus,2505,01 Jun 25
DLA03X,E195,LOWG,EDDM,Pilatus,2505,01 Jun 25
EWG1PK,A320,LGKR,EDDL,Pilatus,2505,01 Jun 25
PGT4NE,A320,LTFJ,EBCI,Pilatus,2505,01 Jun 25
N888KK,GA6C,EDDM,OMAA,Pilatus,2505,01 Jun 25
DLH02H,A320,EDDF,LEBB,Pilatus,2505,01 Jun 25
EWG78N,A320,EDDL,LGKR,Pilatus,2505,01 Jun 25
ECA3NT,C25B,LIML,LICD,Pilatus,2505,01 Jun 25
EVE775,A320,LEMG,LDRI,Pilatus,2505,01 Jun 25
CYP002,A320,LCLK,LEBL,Pilatus,2505,01 Jun 25
SEU562,A21N,ESKN,LUKK,Pilatus,2505,01 Jun 25
SEU561,A21N,LUKK,ESKN,Pilatus,2505,01 Jun 25
TRA7121,B738,LIRF,ESSA,Pilatus,2505,01 Jun 25
WZZ931,A21N,LEAL,LHBP,Pilatus,2505,01 Jun 25
AFR416,B772,LFPG,SBFZ,Pilatus,2505,01 Jun 25
SRR932,B763,UTSA,EKBI,Pilatus,2505,01 Jun 25
SRR702,B77L,EKBI,EBLG,Pilatus,2505,01 Jun 25
SRR6978,B762,EDDK,EGNX,Pilatus,2505,01 Jun 25
N3546,GLF6,EINN,KHIO,Pilatus,2505,01 Jun 25
N68LM,FA50,LEMD,HESH,Pilatus,2505,01 Jun 25
N65X,GLF6,KSLC,EPLB,Pilatus,2505,01 Jun 25
EJM536,GLF5,LHBP,LOWW,Pilatus,2505,01 Jun 25
NCR801,B744,LEZG,EGBB,Pilatus,2505,01 Jun 25
N318JS,GLF6,EDDM,EGGW,Pilatus,2505,01 Jun 25
N306MA,GLEX,EKCH,EHAM,Pilatus,2505,01 Jun 25
TWY235,GL7T,LOWW,KPIT,Pilatus,2505,01 Jun 25
N2239X,FA8X,EGGW,DNMM,Pilatus,2505,01 Jun 25
N2030P,GLF6,LEBL,KTEB,Pilatus,2505,01 Jun 25
N176HS,GLF6,KFOK,LSGS,Pilatus,2505,01 Jun 25
N124FG,E55P,EGPF,EGLF,Pilatus,2505,01 Jun 25
N1111P,GLF5,KTEB,LIRN,Pilatus,2505,01 Jun 25
N700YB,GLEX,LFPB,KENW,Pilatus,2505,01 Jun 25
DCM4241,F2TH,EINN,KPQI,Pilatus,2505,01 Jun 25
