Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
CMB329,B763,ENDU,EINN,Pilatus,2505,18 May 25
HYP011,GLEX,KMIA,LSZS,Pilatus,2505,18 May 25
QQE301,GLF6,MYNN,EGTE,Pilatus,2505,18 May 25
EAU57B,GL7T,KOPF,LFMN,Pilatus,2505,18 May 25
N533GV,GLF5,KHPN,LFPB,Pilatus,2505,18 May 25
VJT796,GLEX,LFMN,KCHS,Pilatus,2505,18 May 25
N611PL,GLF6,KHND,LFPB,Pilatus,2505,18 May 25
VJT749,GL7T,KLAX,EGGW,Pilatus,2505,18 May 25
VJT775,GLEX,EGGW,KEWR,Pilatus,2505,18 May 25
TBA9854,A319,ZUBD,ZULS,Pilatus,2505,18 May 25
NCA133,B748,KORD,PANC,Pilatus,2505,18 May 25
UAL2284,B737,TNCC,KEWR,dx73790,2505,17 May 25
CHH781,B788,ZUTF,LOWW,Pilatus,2505,17 May 25
PVA1323,GLEX,LSZH,KGPI,Pilatus,2505,17 May 25
JAS626,GLEX,OERK,LIRE,Pilatus,2505,17 May 25
N115JS,GLEX,KJFK,EGLF,Pilatus,2505,17 May 25
OAE3304,B772,KIAD,LBSF,Pilatus,2505,17 May 25
LXJ652,GLF6,KBUF,LFMN,Pilatus,2505,17 May 25
LVKAX,GLF5,SADF,GCTS,Pilatus,2505,17 May 25
N850BL,TBM8,LEMG,EGJJ,Pilatus,2505,17 May 25
ICE622,A21N,KEWR,BIKF,Pilatus,2505,17 May 25
N651WE,GLF6,BIKF,BGSF,Pilatus,2505,17 May 25
N652WE,GLF6,EGGW,BIKF,Pilatus,2505,17 May 25
WJA53,B38M,EGKK,CYYT,Pilatus,2505,17 May 25
WJA52,B38M,CYYT,EGKK,Pilatus,2505,17 May 25
HTT101,ASTR,EINN,CYYR,Pilatus,2505,17 May 25
N400MK,BE40,BGGH,CYYR,Pilatus,2505,17 May 25
N550J,C550,BIRK,CYYR,Pilatus,2505,17 May 25
LVKLE,GL5T,LEMD,LIRF,Pilatus,2505,17 May 25
GTI8657,B744,PANC,EGNX,Pilatus,2505,17 May 25
CFG2050,A339,EDDF,PANC,Pilatus,2505,17 May 25
UAL2649,B739,KORD,KEWR,dx73790,2505,17 May 25
UAL2283,B737,KEWR,TNCC,dx73790,2505,17 May 25
SXS4ZG,B738,LTAI,EDDL,Pilatus,2505,17 May 25
N476CB,GA6C,EGSS,KOAK,Pilatus,2505,17 May 25
N702ER,GLEX,LEMD,KLAX,Pilatus,2505,17 May 25
FDX5183,B77L,EBLG,KOAK,Pilatus,2505,17 May 25
TWY700,GA7C,EINN,KVNY,Pilatus,2505,17 May 25
N122GA,GA7C,LIRP,KLAS,Pilatus,2505,17 May 25
N25CP,GLF5,EGSS,KLAS,Pilatus,2505,17 May 25
