Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
N940TT,GLF5,LIMC,LFPB,Pilatus,2506,30 Jun 25
N919SA,F900,LFMD,KBGR,Pilatus,2506,30 Jun 25
N8762M,GLEX,LIRA,LICJ,Pilatus,2506,30 Jun 25
N79LE,F900,CYYG,LIRN,Pilatus,2506,30 Jun 25
N756SJ,GA5C,KINL,LFPB,Pilatus,2506,30 Jun 25
N737GG,B738,EGSS,OEJN,Pilatus,2506,30 Jun 25
N73VR,FA7X,KMMU,LYTV,Pilatus,2506,30 Jun 25
N650MV,GLF6,LPCS,KTEB,Pilatus,2506,30 Jun 25
N620SY,GLEX,LEIB,KTEB,Pilatus,2506,30 Jun 25
N606SA,GLF6,LPPR,SBBR,Pilatus,2506,30 Jun 25
N600HZ,E550,LFMN,LYTV,Pilatus,2506,30 Jun 25
MDT14,C25C,BIEG,ENVA,Pilatus,2506,30 Jun 25
N580JS,E50P,BIRK,BGSF,Pilatus,2506,30 Jun 25
N575BG,GLEX,KFOK,LFMN,Pilatus,2506,30 Jun 25
GJE121,GLF5,LGAV,LEMD,Pilatus,2506,30 Jun 25
N550TS,GLF5,LEMD,LEBL,Pilatus,2506,30 Jun 25
N500VX,P46T,EVRA,LRSV,Pilatus,2506,30 Jun 25
N4K,GLF6,EBLG,KSDL,Pilatus,2506,30 Jun 25
EJM2,GLF6,KSAV,LIPY,Pilatus,2506,30 Jun 25
OAE3343,B762,GVAC,KAFW,Pilatus,2506,30 Jun 25
N1886N,GLEX,LEMG,LFPB,Pilatus,2506,30 Jun 25
NMA1121,A320,LPPR,HEGN,Pilatus,2506,30 Jun 25
NMA1120,A320,HEGN,LPPR,Pilatus,2506,30 Jun 25
EWG8KH,B738,LPPT,EDDK,Pilatus,2506,30 Jun 25
PGT645U,A21N,EDDF,LTFJ,capt_beanie,2506,30 Jun 25
EWG2JL,B738,EDDK,LPPT,capt_beanie,2506,30 Jun 25
EDW2401,A320,LOXZ,LSZH,capt_beanie,2506,30 Jun 25
AOJ85S,GLF5,LOWS,LIPZ,capt_beanie,2506,30 Jun 25
PGT9UV,A21N,LTFJ,EDDF,capt_beanie,2506,30 Jun 25
SWR2PH,A320,LOWG,LSZH,capt_beanie,2506,30 Jun 25
QNT405,A21N,UTTT,LKPR,capt_beanie,2506,30 Jun 25
MSC805,B738,HECA,LIMC,capt_beanie,2506,30 Jun 25
AFR1402,A319,LFPG,LEIB,capt_beanie,2506,30 Jun 25
QFA6041,A21N,EDHI,VTBS,capt_beanie,2506,30 Jun 25
OAL045,A320,LGST,LGAV,11201,2506,30 Jun 25
OAL044,A320,LGAV,LGST,11201,2506,30 Jun 25
AEE396,A320,LGIR,LGAL,11201,2506,30 Jun 25
CAT531,B738,LOWG,EGKK,11201,2506,30 Jun 25
SWR3LW,A320,LSZH,LOWG,11201,2506,30 Jun 25
QTR59B,B77W,OTHH,KORD,11201,2506,30 Jun 25
