Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
LEA179D,FA7X,KBED,LFPB,Pilatus,2505,17 May 25
N120QS,GL5T,LSGG,KBED,Pilatus,2505,17 May 25
N126QS,GL5T,KBED,LOWW,Pilatus,2505,17 May 25
N881MP,FA8X,KBFI,LTFJ,Pilatus,2505,17 May 25
T7XAN,GLEX,KIAD,LTAC,Pilatus,2505,17 May 25
MVJ80,GL7T,KIAD,EGGW,Pilatus,2505,17 May 25
QFX750,GL7T,LSZR,KIAD,Pilatus,2510,17 May 25
N585G,GA5C,LEMG,KIAD,Pilatus,2505,17 May 25
MDUBS,FA7X,KIAD,LIML,Pilatus,2505,17 May 25
N737M,B738,EGSS,LEIB,Pilatus,2505,17 May 25
KAY57,A19N,LFMN,EDDM,Pilatus,2505,17 May 25
CXI3NT,B738,LEPA,EDDV,Pilatus,2505,17 May 25
SBI3746,A320,LTAI,UUDD,Pilatus,2505,17 May 25
CXI44MH,B738,EDDV,LEPA,Pilatus,2505,17 May 25
VJA807,GL7T,KBCT,LFML,Pilatus,2505,17 May 25
N650MV,GLF6,KTEB,LIML,Pilatus,2505,17 May 25
GCK18,GLEX,LSZH,CYYZ,Pilatus,2505,17 May 25
TWY292,GLF6,LFPB,KVNY,Pilatus,2505,17 May 25
MYULI,A319,KLGA,LFMN,Pilatus,2505,17 May 25
KOC02,FA8X,MDPC,EGGW,Pilatus,2505,17 May 25
TFF959,GLF5,KTEB,LFMN,Pilatus,2505,17 May 25
N963JP,GLEX,KOAK,EGGW,Pilatus,2505,17 May 25
N618WF,GLEX,KAUS,EGSS,Pilatus,2505,17 May 25
SON001,GLEX,CYYZ,LSGG,Pilatus,2505,17 May 25
N501HM,GLF5,KDPA,EGAA,Pilatus,2505,17 May 25
N100AX,F900,LOWW,LKCS,Pilatus,2505,17 May 25
N100ES,GLF6,EGLF,KLAX,Pilatus,2505,17 May 25
EJM357,CL35,CYQX,LFMN,Pilatus,2505,17 May 25
N369LL,CL35,EINN,KPQI,Pilatus,2505,17 May 25
N426PF,CL60,KPSM,EINN,Pilatus,2505,17 May 25
N64MT,GLEX,KDAL,LFMN,Pilatus,2505,17 May 25
N700HM,GL5T,LIML,EGLF,Pilatus,2505,17 May 25
EJM71,E550,KPHL,EIDW,Pilatus,2505,17 May 25
TWY711,CL60,LIPE,LIRQ,Pilatus,2505,17 May 25
N77VA,HDJT,EGKB,EGHH,Pilatus,2505,17 May 25
N999AH,GLF4,CYQX,EGSS,Pilatus,2505,17 May 25
DCW1,A318,LHBP,LUKK,Pilatus,2505,17 May 25
HL8290,B737,EDDF,LFML,Pilatus,2505,17 May 25
FDX4293,A321,LLBG,LFPG,Pilatus,2505,17 May 25
GLJ33LE,GLF6,EGGW,EPRZ,Pilatus,2505,17 May 25
