Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
N960JB,TBM9,LFQJ,LFPN,Pilatus,2505,03 Jun 25
N850NP,TBM8,LSGS,ENKJ,Pilatus,2505,03 Jun 25
N302JG,TBM7,EGGD,EGJB,Pilatus,2505,03 Jun 25
N265KC,TBM9,EGBO,EGNV,Pilatus,2505,03 Jun 25
LXJ559,CL35,KHPN,EGLF,Pilatus,2505,03 Jun 25
LXJ667,GLF6,KFLO,LFMN,Pilatus,2505,03 Jun 25
LXJ661,GLF6,KLAX,EGNM,Pilatus,2505,03 Jun 25
EJM318,FA8X,LCPH,KHPN,Pilatus,2505,03 Jun 25
EJM171,GLF5,KTEB,EINN,Pilatus,2505,03 Jun 25
EJM194,FA7X,KCLT,EINN,Pilatus,2505,03 Jun 25
EJM114,GLF5,EGLF,KHPN,Pilatus,2505,03 Jun 25
KAY57,A19N,EDDM,WSSS,Pilatus,2505,03 Jun 25
KAY53,A319,LIRI,EDDM,Pilatus,2505,03 Jun 25
N950X,FA7X,EKCH,EDDB,Pilatus,2505,03 Jun 25
TWY818,FA7X,EGLF,LFBD,Pilatus,2505,03 Jun 25
N876CN,GA6C,KSDL,LFTH,Pilatus,2505,03 Jun 25
EJM776,GLF4,KTEB,LSGG,Pilatus,2505,03 Jun 25
N737GG,B738,LGAV,OEJN,Pilatus,2505,03 Jun 25
JAS15,FA7X,LPPT,LPPD,Pilatus,2505,03 Jun 25
EJM415,GLF4,LPPR,KPWM,Pilatus,2505,03 Jun 25
N612JD,C680,LIBR,LIEO,Pilatus,2505,03 Jun 25
N550DX,GLF5,LEIB,LIRA,Pilatus,2505,03 Jun 25
N457WB,CL35,LGAV,LCLK,Pilatus,2505,03 Jun 25
N339CA,B350,LEMG,EBOS,Pilatus,2505,03 Jun 25
N318AG,GA6C,SPJC,LEAS,Pilatus,2505,03 Jun 25
N29DE,SF50,LFMD,EHAM,Pilatus,2505,03 Jun 25
N263TH,C700,EPWA,EVRA,Pilatus,2505,03 Jun 25
N2461K,GLF4,LLBG,LPCS,Pilatus,2505,03 Jun 25
N2228K,M20T,EDQM,EDMA,Pilatus,2505,03 Jun 25
N210RD,C10T,EDLI,EDTL,Pilatus,2505,03 Jun 25
N1902C,GA6C,EIDW,EGLF,Pilatus,2505,03 Jun 25
N17KJ,GL7T,EDDB,KTEB,Pilatus,2505,03 Jun 25
OAE3330,B772,UDYZ,KBWI,Pilatus,2505,03 Jun 25
CMB364,B772,KBWI,LGTS,Pilatus,2505,03 Jun 25
TWY131,GLF6,KSJC,EGLF,Pilatus,2505,03 Jun 25
VTBRS,GLF5,KIAD,EGGW,Pilatus,2505,03 Jun 25
VJT850,GLEX,KLAX,LFMN,Pilatus,2505,03 Jun 25
N550TS,GLF5,LEMD,KRIC,Pilatus,2505,03 Jun 25
VJT793,GL7T,LFPB,KTEB,Pilatus,2505,03 Jun 25
JNY588A,GLF5,KFLL,LIRA,Pilatus,2505,03 Jun 25
