Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
RYR9223,B738,LPFR,EGFF,GLALTI,2508,28 Aug 25
KLM70Y,E75L,EGFF,EHAM,GLALTI,2508,28 Aug 25
KLM69Y,E75L,EHAM,EGFF,GLALTI,2508,28 Aug 25
RYR96CH,B38M,EGFF,GCTS,GLALTI,2508,28 Aug 25
RYR9TY,B38M,GCTS,EGFF,GLALTI,2508,28 Aug 25
RYR80CD,B738,EGFF,EIDW,GLALTI,2508,28 Aug 25
RYR13YZ,B738,EIDW,EGFF,GLALTI,2508,28 Aug 25
TOM9VB,B738,GCRR,EGFF,GLALTI,2508,28 Aug 25
TOM80L,B738,EGFF,GCRR,GLALTI,2508,28 Aug 25
TOM7DE,B738,LTBS,EGFF,GLALTI,2508,28 Aug 25
TOM49C,B738,EGFF,LTBS,GLALTI,2508,28 Aug 25
TOM53K,B738,LBBG,EGFF,GLALTI,2508,28 Aug 25
TOM4GJ,B738,EGFF,LBBG,GLALTI,2508,28 Aug 25
TOM8HJ,B38M,LDDU,EGPF,GLALTI,2508,28 Aug 25
TOM1HA,B38M,EGPF,LDDU,GLALTI,2508,28 Aug 25
TOM685,B788,MMUN,EGPF,GLALTI,2508,28 Aug 25
DLH410,A388,EDDM,KJFK,GLALTI,2508,28 Aug 25
SVA041,B77W,OEJN,KLAX,GLALTI,2508,28 Aug 25
CFG2237,A339,MPTO,EDDF,GLALTI,2508,28 Aug 25
SXS9XL,B738,EDDM,LTAI,GLALTI,2508,28 Aug 25
THY7EH,A332,LROP,LTFM,GLALTI,2508,28 Aug 25
DAL137,A339,EHAM,KDTW,GLALTI,2508,28 Aug 25
N91PS,H25B,LEPA,LEBZ,GLALTI,2508,28 Aug 25
CFG5ET,A21N,LPMA,EDDM,GLALTI,2508,28 Aug 25
CFG5AD,A21N,EDDM,LPMA,GLALTI,2508,28 Aug 25
KAC8810,A21N,EDHI,OKKK,GLALTI,2508,28 Aug 25
ELY224,B738,LFMN,LLBG,Volarium,2508,28 Aug 25
DJT841,A21N,LFLL,LIMC,Volarium,2508,28 Aug 25
DJT541,A21N,KEWR,LFLL,Volarium,2508,28 Aug 25
ENT559P,B38M,LFBT,GMME,Volarium,2508,28 Aug 25
ENT8PB,B38M,EIKY,LFBT,Volarium,2508,28 Aug 25
N710AT,TBM7,LFLW,LFQB,Volarium,2508,28 Aug 25
CFG7MD,A321,LGRP,EDDH,Volarium,2508,28 Aug 25
CFG7KH,A321,EDDH,LGRP,Volarium,2508,28 Aug 25
EJU18WG,A320,EGGD,LEMG,Volarium,2508,28 Aug 25
EJU7076,A320,EHAM,EGGD,Volarium,2508,28 Aug 25
NIA7403,A320,HEGN,LZKZ,Volarium,2508,28 Aug 25
NIA8422,A320,HEGN,LRBV,Volarium,2508,28 Aug 25
BFY494R,GLEX,SBBR,LSGG,Volarium,2508,28 Aug 25
THY6363,B77L,LTFM,GOBD,Volarium,2508,28 Aug 25
