Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
KAY57,A19N,KOPF,LEMD,Pilatus,2503,09 Apr 25
AOJ96M,GLF5,KOPF,LROP,Pilatus,2503,09 Apr 25
MYBLS,PC12,LSZR,EGTF,Pilatus,2503,09 Apr 25
DCORR,PC24,EDQM,EDAY,Pilatus,2503,09 Apr 25
BTX7P,PC24,EDDM,EDVE,Pilatus,2503,09 Apr 25
PTN86S,PC24,ELLX,LOWW,Pilatus,2503,09 Apr 25
PTN37S,PC24,LSGG,EGKB,Pilatus,2503,09 Apr 25
N302JG,TBM7,EIWF,EGJB,Pilatus,2503,09 Apr 25
N616CM,TBM8,EGAA,EGNT,Pilatus,2503,09 Apr 25
HBKCM,TBM9,LEGE,LSZG,Pilatus,2503,09 Apr 25
VJT719,GLEX,EGNT,KMCO,Pilatus,2503,09 Apr 25
NCA049,B748,EHAM,LIMC,Pilatus,2503,09 Apr 25
NCR882,B744,KORD,EDFH,Pilatus,2503,09 Apr 25
EFW0KH,A320,LFMN,EGKK,Pilatus,2503,09 Apr 25
AAL9784,A319,KPHX,KROW,Pilatus,2503,08 Apr 25
DAL8814,A319,KMSP,KAGS,Pilatus,2503,08 Apr 25
DAL8811,A320,KDTW,KAGS,Pilatus,2503,08 Apr 25
RPA4458,E75L,KLGA,KAGS,Pilatus,2503,08 Apr 25
ENY3612,E170,KORD,KAGS,Pilatus,2503,08 Apr 25
ENY3593,E170,KMIA,KAGS,Pilatus,2503,08 Apr 25
DAL1788,B738,MUHA,KMIA,Pilatus,2503,08 Apr 25
N66D,C510,BGGH,CYYR,Pilatus,2503,08 Apr 25
SVW92NC,GLEX,EGNM,TBPB,Pilatus,2503,08 Apr 25
ICE114,DH8B,BGGH,BIKF,Pilatus,2503,08 Apr 25
AFR034,A359,LFPG,KATL,Pilatus,2503,08 Apr 25
N766PS,GLF5,LFMN,KPDK,Pilatus,2503,08 Apr 25
AFR501,B772,SPJC,LFPG,Pilatus,2503,08 Apr 25
HST2862,A320,HEGN,EYVI,Pilatus,2503,08 Apr 25
ELY5105,B738,LLBG,EPWA,Pilatus,2503,08 Apr 25
AUA71X,A320,LOWW,LSGG,Pilatus,2503,08 Apr 25
EXS76XB,A21N,GCTS,EGGW,Pilatus,2503,08 Apr 25
DAL837,A333,KATL,PHNL,Pilatus,2503,08 Apr 25
UAL3850,A21N,EDHI,EGPH,Pilatus,2503,08 Apr 25
VJT842,GLEX,KEWR,LFPB,Pilatus,2503,08 Apr 25
EDW267J,A359,LEIB,LSZH,Pilatus,2503,08 Apr 25
EDW266N,A359,LSZH,LEIB,Pilatus,2503,08 Apr 25
FBU20J,A359,LFPO,KEWR,Pilatus,2503,08 Apr 25
SAS931,A359,EKCH,KLAX,Pilatus,2503,08 Apr 25
MSVGS,A333,EDDC,EDDC,Pilatus,2503,08 Apr 25
ETH3511,B77L,KORD,ENGM,Pilatus,2503,08 Apr 25
