Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
TOM8VY,B738,LEMH,EGHH,FOMA,2507,23 Jul 25
TOM6NH,B738,LEMH,EGNT,FOMA,2507,23 Jul 25
UAE1GP,A388,OMDB,LFMN,FOMA,2507,23 Jul 25
EAF2027,A320,EDDV,LBBG,FOMA,2507,23 Jul 25
EAF2026,A320,LBBG,EDDV,FOMA,2507,23 Jul 25
RYR653L,B738,LFTW,EBCI,hugoflying,2507,23 Jul 25
RYR52PJ,B738,EBCI,LFTW,hugoflying,2507,23 Jul 25
VIR810P,A35K,EGCC,EGPH,sam,2507,23 Jul 25
AEE4162,A320,LGTS,EPWR,11201,2507,23 Jul 25
AEE4163,A320,EPWR,LGTS,11201,2507,23 Jul 25
AEE4242,A320,LGIR,EDDW,11201,2507,23 Jul 25
AEE4243,A320,EDDW,LGIR,11201,2507,23 Jul 25
AEE4310,A320,LGRP,EKYT,11201,2507,23 Jul 25
AEE4311,A320,EKYT,LGRP,11201,2507,23 Jul 25
AEE4312,A320,LGRP,ENAL,11201,2507,23 Jul 25
AEE4560,A320,LGSA,EPWR,11201,2507,23 Jul 25
AEE4561,A320,EPWR,LGSA,11201,2507,23 Jul 25
TGW320,A20N,LFBO,OMDW,11201,2507,23 Jul 25
DLH796,A346,EDDF,VHHH,GLALTI,2510,22 Jul 25
DLH510,B748,EDDF,SAEZ,FOMA,2507,22 Jul 25
BOX116,B77L,EDDP,EBBR,FOMA,2507,22 Jul 25
DAH1139,B738,LFLL,DAAE,FOMA,2507,22 Jul 25
DAH1138,B737,DAAE,LFLL,FOMA,2507,22 Jul 25
THY8UP,A21N,ORBI,LTFM,GLALTI,2507,22 Jul 25
THY5FM,A21N,LTFM,ORBI,GLALTI,2507,22 Jul 25
THY1BY,A21N,ORMM,LTFM,GLALTI,2507,22 Jul 25
THY7YD,A21N,LTFM,ORMM,GLALTI,2507,22 Jul 25
MAR901,B734,OSDI,LGAV,GLALTI,2507,22 Jul 25
MAR900,B734,LGAV,OSDI,GLALTI,2507,22 Jul 25
N1SA,C750,EGLF,EDDL,GLALTI,2507,22 Jul 25
SEH621,A320,LGIR,LCLK,GLALTI,2507,22 Jul 25
EWG9CL,A320,LDPL,EDDV,GLALTI,2507,22 Jul 25
EJM773,GLF6,KFOK,EGSS,GLALTI,2507,22 Jul 25
BIX70P,A319,ENHD,LEPA,GLALTI,2507,22 Jul 25
BIX69S,A319,LEPA,ENZV,GLALTI,2507,22 Jul 25
RYR54EE,B738,EIKY,EIDW,GLALTI,2507,22 Jul 25
RYR22RL,B738,EIDW,EIKY,GLALTI,2507,22 Jul 25
RYR7456,B38M,EIKY,LPFR,GLALTI,2507,22 Jul 25
RYR4D,B38M,LPFR,EIKY,GLALTI,2507,22 Jul 25
RYR33SP,B738,EIKY,EGGW,GLALTI,2507,22 Jul 25
