Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
WAZ9RC,A21N,LBWN,OMAA,Volarium,2503,07 Apr 25
WAZ54NJ,A21N,OMAA,LBWN,Volarium,2503,07 Apr 25
LBT517,A320,LFML,DTTA,amioman,2503,06 Apr 25
RYR157C,B738,LFML,LFRS,Krown,2503,05 Apr 25
AWI2062,CRJ2,KDAY,KMKE,Pilatus,2503,05 Apr 25
TOM7JY,B738,LGIR,EGCC,sam,2503,04 Apr 25
UAL871,B77W,KSFO,RCTP,Pilatus,2503,04 Apr 25
TSC987,A332,MDPC,CYYZ,Pilatus,2503,04 Apr 25
BOX529,B77L,PANC,KCVG,Pilatus,2503,04 Apr 25
HAL11,A332,KSFO,PHNL,Pilatus,2503,04 Apr 25
TOM7TE,B738,EGCC,LGIR,sam,2503,04 Apr 25
DLH415,A359,KIAD,EDDM,Patrick1246,2503,04 Apr 25
AWI9695,CRJ2,KDAY,KATW,Pilatus,2503,03 Apr 25
AWI6045,CRJ2,KORD,KSPI,Pilatus,2503,03 Apr 25
SKW5502,CRJ7,KMKE,KORD,Pilatus,2503,03 Apr 25
UAL3827,B739,KRFD,KRFD,Pilatus,2503,03 Apr 25
UAL3901,B738,KRFD,KORD,Pilatus,2503,03 Apr 25
UAL3751,B39M,KPTK,KORD,Pilatus,2503,03 Apr 25
UAL3777,B39M,KMDW,KPTK,Pilatus,2503,03 Apr 25
UAL3750,B39M,KORD,KMDW,Pilatus,2503,03 Apr 25
VJT904,GLEX,KPBI,EDDH,Pilatus,2503,02 Apr 25
VJT725,GL7T,EGLF,KTEB,Pilatus,2503,02 Apr 25
AMQ7A,FA7X,EPWR,KTEB,Pilatus,2503,02 Apr 25
VJT719,GLEX,KTEB,EGGW,Pilatus,2503,02 Apr 25
JCO24,CL60,KTEB,EGGW,Pilatus,2503,02 Apr 25
QQE595,GLF6,KTEB,LEMD,Pilatus,2503,02 Apr 25
VJT946,GLEX,KTEB,LFPB,Pilatus,2503,02 Apr 25
EJM51,GLF5,LSGG,KTEB,Pilatus,2503,02 Apr 25
N168QS,GLEX,KTEB,EGBB,Pilatus,2503,02 Apr 25
N183QS,GL7T,KTEB,EGLF,Pilatus,2503,02 Apr 25
N800J,GLF6,LEVC,KTTN,Pilatus,2503,02 Apr 25
MMD6741,F2TH,KTEB,EHGG,Pilatus,2503,02 Apr 25
N880SP,G280,BIRK,KTEB,Pilatus,2503,02 Apr 25
EDG206,G280,KHPN,LPPT,Pilatus,2503,02 Apr 25
N570BY,GLF4,EGGW,KHPN,Pilatus,2503,02 Apr 25
WMN807,GLF6,KIAD,LEBL,Pilatus,2503,02 Apr 25
N704MF,GLEX,KIAD,EGVN,Pilatus,2503,02 Apr 25
NJE299A,GLEX,LTBA,KIAD,Pilatus,2503,02 Apr 25
N8228N,GLF5,KHVN,LIML,Pilatus,2503,02 Apr 25
N750HL,GLF6,EGLF,KGTF,Pilatus,2503,02 Apr 25
