Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
N142QS,GLEX,EGPE,KAPA,GLALTI,2507,19 Jul 25
T7AIG,GLEX,EGPE,EGKB,GLALTI,2507,19 Jul 25
T7AIG,GLEX,HEAL,EGPE,GLALTI,2507,19 Jul 25
NJE997H,GLEX,EDDB,EGPE,GLALTI,2507,19 Jul 25
DEUDR,PA46,EGPC,EDFE,GLALTI,2507,19 Jul 25
DEUDR,PA46,BIRK,EGPC,GLALTI,2507,19 Jul 25
LYLEG,LEG2,EGPC,LFGF,GLALTI,2507,19 Jul 25
BCI803,AT75,EGPC,EGJB,GLALTI,2507,19 Jul 25
BCI802,AT75,EGTC,EGPC,GLALTI,2507,19 Jul 25
AUR85G,AT76,EGPC,EGJB,GLALTI,2507,19 Jul 25
AUR804P,AT76,EGJB,EGPC,GLALTI,2507,19 Jul 25
UTA728,B738,LTFM,URMG,GLALTI,2507,19 Jul 25
WIF7418,DH8D,EGPC,EFMA,GLALTI,2507,19 Jul 25
WIF8417,DH8D,ENVA,EGPC,GLALTI,2507,19 Jul 25
WIF7403,DH8D,EGPC,ENVA,GLALTI,2507,19 Jul 25
WIF8402,DH8D,ENBR,EGPC,GLALTI,2507,19 Jul 25
BCI801,AT76,EGPC,EGJJ,GLALTI,2507,19 Jul 25
BCI800,AT76,EGJJ,EGPC,GLALTI,2507,19 Jul 25
CFG7AP,A320,EDDL,LGIR,GLALTI,2507,19 Jul 25
WAZ1WA,A321,UBBQ,OMAA,GLALTI,2507,19 Jul 25
SXS2SU,B738,LTAI,EKCH,GLALTI,2507,19 Jul 25
N904TF,GA5C,KBNA,BGGH,GLALTI,2507,19 Jul 25
FHY1366,A320,EDDK,LTAI,Pilatus,2507,19 Jul 25
THY1522,B38M,EDDL,LTFM,Pilatus,2507,19 Jul 25
EWG9540,A320,EDDL,LTBZ,Pilatus,2507,19 Jul 25
EWG2AN,A320,EDDK,LEPA,Pilatus,2507,19 Jul 25
FHY1365,A320,LTAI,EDDK,Pilatus,2507,19 Jul 25
EWG67W,A320,GCLP,EDDH,Pilatus,2507,19 Jul 25
N380SE,GLF6,LEBL,SABE,Pilatus,2507,19 Jul 25
LVCAZ,GLF4,GVAC,LGAV,Pilatus,2507,19 Jul 25
SXS1XU,B738,LTAI,EDDK,Pilatus,2507,19 Jul 25
SXS1EZ,B38M,EDDN,LTAI,Pilatus,2507,19 Jul 25
SXS8XA,B38M,LTAI,EDDN,Pilatus,2507,19 Jul 25
TAP1369,A21N,EGLL,LPPT,Pilatus,2507,19 Jul 25
DLH797,A346,VHHH,EDDF,Pilatus,2507,19 Jul 25
TAP1364,A21N,LPPT,EGLL,Pilatus,2507,19 Jul 25
EXS6CX,A21N,EGCC,GCRR,Pilatus,2507,19 Jul 25
EXS99SU,A21N,GCRR,EGCC,Pilatus,2507,19 Jul 25
RYR5429,B738,EVRA,EPKK,Pilatus,2507,19 Jul 25
N1J,TBM9,EGMD,EGEI,Pilatus,2507,19 Jul 25
