Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
KPO780,GLF5,KIAD,EGHI,Pilatus,2506,29 Jun 25
MVJ78,GLF6,LIPZ,KIAD,Pilatus,2506,29 Jun 25
EJM6,GLF6,LIPH,KATL,Pilatus,2506,29 Jun 25
N737AG,B737,LIMP,LLBG,Pilatus,2506,29 Jun 25
NCR878,B744,KJFK,LLBG,Pilatus,2506,29 Jun 25
N71Z,GA7C,KLAS,LEBL,Pilatus,2506,29 Jun 25
N681ZL,F2TH,LGIR,EKBI,Pilatus,2506,29 Jun 25
N67BP,TBM9,LFRS,LFQA,Pilatus,2506,29 Jun 25
N646AK,GL7T,EGSS,OEJN,Pilatus,2506,29 Jun 25
N588TN,GLF5,KFLL,EINN,Pilatus,2506,29 Jun 25
N588TN,GLF5,EINN,HDAM,Pilatus,2506,29 Jun 25
N555GA,GLF6,ESSA,KDAL,Pilatus,2506,29 Jun 25
TWY522,GA6C,LIPZ,KNUQ,Pilatus,2506,29 Jun 25
N515PL,GA7C,LDDU,KSUS,Pilatus,2506,29 Jun 25
N45PK,F2TH,EINN,KBGR,Pilatus,2506,29 Jun 25
ICE1331,B752,KJFK,BIKF,Pilatus,2506,29 Jun 25
N399FF,GLF5,LGSR,KTPA,Pilatus,2506,29 Jun 25
N393BX,GL7T,LTBS,LDDU,Pilatus,2506,29 Jun 25
MAR577,B734,ETNL,LOWW,FOMA,2506,29 Jun 25
N291MJ,F900,LGMK,LGKO,Pilatus,2506,29 Jun 25
N212CR,CL60,LFPB,LEMD,Pilatus,2506,29 Jun 25
FHM6128,A320,LGRP,EDLP,FOMA,2506,29 Jun 25
DJT104,A21N,LFPO,KEWR,FOMA,2506,29 Jun 25
N199LA,GLEX,LIEO,EGSS,Pilatus,2506,29 Jun 25
EZY17QZ,A21N,LTBS,EGCC,FOMA,2506,29 Jun 25
FHM6127,A320,EDLP,LGRP,FOMA,2506,29 Jun 25
LOT6644,B738,LICJ,EPKK,FOMA,2506,29 Jun 25
CFG8FX,A321,LEPA,EDDF,FOMA,2506,29 Jun 25
KLM743,B77W,EHAM,SPJC,FOMA,2506,29 Jun 25
TAP016,A21N,SBRF,LPPT,FOMA,2506,29 Jun 25
MAR566,B734,LOWW,ETNL,FOMA,2506,29 Jun 25
EWG2NE,A20N,LGKV,EDDL,FOMA,2506,29 Jun 25
EZY14RF,A21N,EGCC,LTBS,FOMA,2506,29 Jun 25
N1963N,GLF4,LOWW,KBGR,Pilatus,2506,29 Jun 25
MGH711,B77W,LTAI,EDDL,FOMA,2506,29 Jun 25
N194MF,GLF5,LTFE,LTBA,Pilatus,2506,29 Jun 25
MMD714,AT75,EKSB,EPRZ,FOMA,2506,29 Jun 25
N1111P,GLF5,KHPN,EGKB,Pilatus,2506,29 Jun 25
EJU59RT,A21N,LIMC,EGKK,FOMA,2506,29 Jun 25
MFX801,A19N,UTTT,LTFE,Pilatus,2506,29 Jun 25
