Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
DCM3227,CL60,LFPB,KBGR,Pilatus,2507,11 Jul 25
N265QS,CL60,EGGW,KBGR,Pilatus,2507,11 Jul 25
CRR1,CL60,LFPB,KBGR,Pilatus,2507,11 Jul 25
N995CM,A321,KBGR,EINN,Pilatus,2507,11 Jul 25
GJE212,GLF5,EGSS,KCLT,Pilatus,2507,11 Jul 25
PSBAP,GLF5,LIRA,LIRN,Pilatus,2507,11 Jul 25
LXJ483,GLF4,LFPB,KALB,Pilatus,2507,11 Jul 25
LXJ466,GLF4,KALB,EGMC,Pilatus,2507,11 Jul 25
KAY51,A319,LFPB,KDLH,Pilatus,2507,11 Jul 25
N650RH,GLF6,EGLF,KENW,Pilatus,2507,11 Jul 25
N444R,FA7X,KDPA,LICC,Pilatus,2507,11 Jul 25
DAL1090,A21N,KTPA,KSEA,Pilatus,2507,11 Jul 25
PSMAM,GLF5,GCLP,SBJH,jtwright93,2507,11 Jul 25
TRA5958,B738,LPPT,EHAM,jtwright93,2507,11 Jul 25
TRA957U,B738,EHAM,LPPT,jtwright93,2507,11 Jul 25
MMD6076,FA7X,KPWK,LFMN,Pilatus,2507,11 Jul 25
N316VB,GLF4,KMDW,EGSS,Pilatus,2507,11 Jul 25
VJT719,GLEX,KMDW,LIPZ,Pilatus,2507,11 Jul 25
FLI459,A320,EKCH,EKVG,Pilatus,2507,11 Jul 25
FLI475,A20N,EKBI,EKVG,Pilatus,2507,11 Jul 25
EWG8W,A320,EDDL,EDDM,Pilatus,2507,11 Jul 25
N829QS,C700,EINN,KBGR,Pilatus,2507,11 Jul 25
N829QS,C700,EDMO,EINN,Pilatus,2507,11 Jul 25
NMA5308,A320,LOWL,HEGN,Pilatus,2507,11 Jul 25
N446QW,K100,HEGN,LGIR,Pilatus,2507,11 Jul 25
VHODH,AT8T,HEGN,LMML,Pilatus,2507,11 Jul 25
N790TB,TBM7,LFBT,LEBL,Pilatus,2507,11 Jul 25
N973MN,GLF5,LEPA,BIKF,Pilatus,2507,11 Jul 25
N8B,PC24,LSZR,EFHK,Pilatus,2507,11 Jul 25
N79TJ,SF50,BIRK,BGBW,Pilatus,2507,11 Jul 25
KPO780,GLF5,LIRP,KHPN,Pilatus,2507,11 Jul 25
N780E,GLF5,LEBL,LIEO,Pilatus,2507,11 Jul 25
N7JP,GLF6,KTEB,LGAV,Pilatus,2507,11 Jul 25
N678PS,EA50,EYVI,LSZS,Pilatus,2507,11 Jul 25
N65X,GLF6,EHAM,LIRA,Pilatus,2507,11 Jul 25
N604AU,CL60,LEBL,EGKB,Pilatus,2507,11 Jul 25
N6FE,GLEX,EGSS,EIDW,Pilatus,2507,11 Jul 25
N23JA,S22T,EKRK,EGKA,Pilatus,2507,11 Jul 25
N37SJ,S22T,LFKF,LSGK,Pilatus,2507,11 Jul 25
N57810,CL35,LFPB,GMTT,Pilatus,2507,11 Jul 25
