Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
VSV823,B738,UACC,UGSB,Brunotx,2507,04 Aug 25
JFA52C,PC12,LFNA,LFLP,Volarium,2507,04 Aug 25
WMT2988,A21N,OEJN,LOWW,Volarium,2507,04 Aug 25
TDR614,A320,LEZG,LJLJ,Volarium,2507,04 Aug 25
THY8NS,B738,LTAC,LTFM,Volarium,2507,04 Aug 25
THY8WX,B738,LTFM,LTAC,Volarium,2507,04 Aug 25
JBC726D,BE4W,LGAV,LFLX,Volarium,2507,04 Aug 25
KNE307,A20N,OERK,LOWW,Volarium,2507,04 Aug 25
EXS5AE,B738,LGKR,EGNT,Volarium,2507,04 Aug 25
WMT2987,A21N,LOWW,OEJN,Volarium,2507,04 Aug 25
KNE308,A20N,LOWW,OERK,Volarium,2507,04 Aug 25
EJU61VN,A319,LFSB,LEBL,Volarium,2507,04 Aug 25
AFR6743,B77L,OMDW,LFPG,Volarium,2507,04 Aug 25
EXS1MF,B738,EGNT,LEMG,Volarium,2507,04 Aug 25
EXS527,B738,EGNT,LGKR,Volarium,2507,04 Aug 25
VLG7QD,A320,LEBB,GCRR,Volarium,2507,04 Aug 25
THY553,B38M,DFFD,LTFM,Volarium,2507,04 Aug 25
ETH706,A359,HAAB,EDDF,Volarium,2507,04 Aug 25
PPOIG,GLF6,LGKO,SBJH,Volarium,2507,04 Aug 25
SEH433,AT76,LGSK,LGAV,Pilatus,2507,03 Aug 25
SEH432,AT76,LGAV,LGSK,Pilatus,2507,03 Aug 25
CAI83BV,B738,LIBD,LTBJ,Pilatus,2507,03 Aug 25
CAI39GE,B738,LTBJ,LIBD,Pilatus,2507,03 Aug 25
FCM6M,AT75,LJLJ,EFHK,Pilatus,2510,03 Aug 25
BAW823,A320,EIDW,EGLL,FOMA,2507,03 Aug 25
AFR6742,B77L,LFPG,HECA,Pilatus,2507,03 Aug 25
EWG6808,A320,LEPA,EDLP,FOMA,2507,03 Aug 25
VJT783,GL7T,CYYZ,OMDW,Pilatus,2507,03 Aug 25
CGGVI,GLF6,CYYZ,LGAV,Pilatus,2507,03 Aug 25
RZO328,A21N,CYUL,LPPD,Pilatus,2507,03 Aug 25
N800KS,B737,LIMJ,LOWW,Pilatus,2507,03 Aug 25
MRISE,B752,KCWF,EGSS,Pilatus,2507,03 Aug 25
ELY544,B738,LGAV,LLBG,Pilatus,2507,03 Aug 25
EWG4EL,A319,EDDS,LDSP,Pilatus,2507,03 Aug 25
GTI7481,B748,EDDS,KBHM,Pilatus,2507,03 Aug 25
CKS9700,B744,ETAR,VHHH,Pilatus,2507,03 Aug 25
GTI9549,B748,LEMD,VHHH,Pilatus,2507,03 Aug 25
ELY543,B738,LLBG,LGAV,Pilatus,2507,03 Aug 25
QQE214,GA7C,KCLT,LSGG,Pilatus,2507,03 Aug 25
N1088,CL60,KPHL,LFMP,Pilatus,2507,03 Aug 25
