Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
N138CR,SR22,LSZB,LSGC,Pilatus,2508,14 Aug 25
NJE928B,CL60,LIEE,UGSB,GLALTI,2508,14 Aug 25
DBT526,C25B,LICC,LSZS,Pilatus,2508,14 Aug 25
GDK74A,CL30,LTBA,LSZS,Pilatus,2508,14 Aug 25
DICSH,E50P,LFMD,LSZS,Pilatus,2508,14 Aug 25
BOM1,E55P,LFMD,LSZS,Pilatus,2508,14 Aug 25
DFCMM,TBM9,EDMA,LSZS,Pilatus,2508,14 Aug 25
PCH60G,PC12,LSZC,LSZB,Pilatus,2508,14 Aug 25
N841SU,C208,BIKF,EGPC,Pilatus,2508,14 Aug 25
N9688R,E55P,BIKF,CYYR,Pilatus,2508,14 Aug 25
N100QS,GL5T,BIKF,KDAL,Pilatus,2508,14 Aug 25
N31BG,GLF4,KRYY,BIKF,Pilatus,2508,14 Aug 25
IFA2275,CL60,EDDN,CYYR,Pilatus,2508,14 Aug 25
N9688R,E55P,BIKF,CYYR,Pilatus,2508,14 Aug 25
KNT911,LJ45,CYYR,BIKF,Pilatus,2508,14 Aug 25
WZZ4TA,A21N,UBBB,LHBP,GLALTI,2508,14 Aug 25
WZZ372,A21N,LHBP,UBBB,GLALTI,2508,14 Aug 25
AHY062,A319,LTBS,UBBB,GLALTI,2508,14 Aug 25
AHY061,A319,UBBB,LTBS,GLALTI,2508,14 Aug 25
AHY110,A320,LKPR,UBBB,GLALTI,2508,14 Aug 25
AHY109,A320,UBBB,LKPR,GLALTI,2508,14 Aug 25
AHY064,A320,EDDB,UBBB,GLALTI,2508,14 Aug 25
AHY063,A320,UBBB,EDDB,GLALTI,2508,14 Aug 25
AHY036,A320,LIMC,UBBB,GLALTI,2508,14 Aug 25
AHY035,A320,UBBB,LIMC,GLALTI,2508,14 Aug 25
AUA576S,E195,LSGG,LOWW,Pilatus,2508,14 Aug 25
PVV8451,B742,UBBB,FTTJ,GLALTI,2508,14 Aug 25
PVV5252,B742,ORER,UBBB,GLALTI,2508,14 Aug 25
AHY046,A319,LEBL,UBBB,GLALTI,2508,14 Aug 25
AHY045,A319,UBBB,LEBL,GLALTI,2508,14 Aug 25
VOE76FC,A319,LFRS,LFMT,Pilatus,2508,14 Aug 25
RZO506,A20N,LPPD,LEBL,GLALTI,2508,14 Aug 25
RWZ702,SU95,UGTB,ULLI,Pilatus,2508,14 Aug 25
VJT768,GL7T,LTFE,KLAX,Pilatus,2508,14 Aug 25
NJE414Q,GLEX,KSFO,LFTH,Pilatus,2508,14 Aug 25
SXS9LB,B38M,EDDH,LTAI,Pilatus,2508,14 Aug 25
SXS8KX,B38M,LTAI,EDDH,Volarium,2508,14 Aug 25
VPCOR,GA7C,LIPQ,KSAN,Pilatus,2508,14 Aug 25
BTI724,BCS3,EVRA,UGTB,Pilatus,2508,14 Aug 25
QQE700,GA7C,LFMN,KVNY,Pilatus,2508,14 Aug 25
