Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
GJW29LO,A332,VMMC,EHAM,Pilatus,2506,10 Jul 25
NOZ30BF,B738,ENGM,ENDU,Pilatus,2507,10 Jul 25
CRV1,A20N,KEWR,LTFE,Pilatus,2507,10 Jul 25
N888KK,GA6C,LIEO,LIEA,Pilatus,2507,10 Jul 25
N829QS,C700,KTEB,EICK,Pilatus,2507,10 Jul 25
VIR303,A35K,VIDP,EGLL,sam,2506,10 Jul 25
TVF96PD,B738,LFPO,LPPT,Krown,2506,09 Jul 25
VJT842,GLEX,KCVG,LIMC,Pilatus,2506,09 Jul 25
ATN205,B763,KIND,EHEH,Pilatus,2506,09 Jul 25
N261QS,CL60,KACK,EGKB,Pilatus,2506,09 Jul 25
MMD6870,FA7X,KACK,LSZH,Pilatus,2506,09 Jul 25
AFR453,B77W,SBGR,LFPG,Pilatus,2506,09 Jul 25
EJU692B,A21N,LIMC,LIEE,Pilatus,2506,09 Jul 25
EJU796U,A319,LIMC,LIEO,Pilatus,2510,09 Jul 25
EVE884,B772,MDPC,LEBL,Pilatus,2506,09 Jul 25
JCO2,GLEX,EGGW,KLAX,Pilatus,2506,09 Jul 25
VJT750,GL7T,KSAN,LEMG,Pilatus,2506,09 Jul 25
FJO647,GLF6,LEIB,KDEN,Pilatus,2506,09 Jul 25
N3RP,FA6X,LEIB,KSRQ,Pilatus,2506,09 Jul 25
QQE552,GLF6,EGGW,KOPF,Pilatus,2506,09 Jul 25
N263JM,GLEX,LEMD,KOPF,Pilatus,2506,09 Jul 25
VJT915,GLEX,KOPF,LGSR,Pilatus,2506,09 Jul 25
CFXDB,GLEX,KFXE,EGKB,Pilatus,2506,09 Jul 25
XAOVR,GLF6,KFLL,LEIB,Pilatus,2506,09 Jul 25
EVE881,B772,LEBL,MMUN,Pilatus,2506,09 Jul 25
LXJ661,GLF6,LFMN,KSRQ,Pilatus,2506,09 Jul 25
LXJ663,GLF6,KDAL,EGGW,Pilatus,2506,09 Jul 25
EJM6,GLF6,LFPB,KBOI,Pilatus,2506,09 Jul 25
EJM885,GLF5,KISP,LFMN,Pilatus,2506,09 Jul 25
CKS524,B744,EBBR,KGSP,Pilatus,2506,09 Jul 25
N146QS,GLEX,LIBR,KEWR,Pilatus,2506,09 Jul 25
THY6AY,A332,EDDL,LTFM,Pilatus,2506,09 Jul 25
N202KR,GA5C,LYTV,KIAD,Pilatus,2506,09 Jul 25
GLMHA,GLEX,KIAD,EGGW,Pilatus,2506,09 Jul 25
N445H,GLF5,KIAD,EGGW,Pilatus,2506,09 Jul 25
AIB01SS,A21N,LFBO,LFBO,Pilatus,2506,09 Jul 25
QAF3,A345,OTHH,KADW,Pilatus,2506,09 Jul 25
VJT861,GLEX,KTEB,EGGW,Pilatus,2506,09 Jul 25
N152QS,GLEX,KTEB,LPBJ,Pilatus,2506,09 Jul 25
XAJGT,GL5T,KTEB,LFMV,Pilatus,2506,09 Jul 25
