Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
ELY021,B788,LLBG,KFLL,Pilatus,2507,18 Jul 25
XAFDK,GLF5,KFLL,LEMD,Pilatus,2507,18 Jul 25
JAS940,F900,LFTH,KHPN,Pilatus,2507,18 Jul 25
N7LJ,GA6C,KHPN,LIEO,Pilatus,2507,18 Jul 25
N190QS,GL7T,KHPN,LIRI,Pilatus,2507,18 Jul 25
VJT765,GLEX,EGNJ,KHPN,Pilatus,2507,18 Jul 25
N143QS,GLEX,BIRK,KHPN,Pilatus,2507,18 Jul 25
N189QS,GL7T,KTEB,EGNH,Pilatus,2507,18 Jul 25
N787FZ,GL7T,KTEB,LEMG,Pilatus,2507,18 Jul 25
WWI70,GLEX,KTEB,EPWA,Pilatus,2507,18 Jul 25
N142QS,GLEX,KTEB,EGPE,Pilatus,2507,18 Jul 25
VJT938,GLEX,KTEB,LFMN,Pilatus,2507,18 Jul 25
N158QS,GLEX,KTEB,LEVC,Pilatus,2507,18 Jul 25
PVA1765,GLEX,KTEB,EGGW,Pilatus,2507,18 Jul 25
N147QS,GLEX,KTEB,LFTH,Pilatus,2507,18 Jul 25
WWI111,GLF4,LFPB,KTEB,Pilatus,2507,18 Jul 25
N450MB,GLF4,KTEB,EDDF,Pilatus,2507,18 Jul 25
N509CQ,GLF4,KTEB,LFPB,Pilatus,2507,18 Jul 25
GJE121,GLF5,KTEB,EGPH,Pilatus,2507,18 Jul 25
QQE780,GLF6,KTEB,LIRI,Pilatus,2507,18 Jul 25
N73VR,FA7X,KMMU,EGNV,Pilatus,2507,18 Jul 25
HBIXL,GLF6,MMTO,LSGG,Pilatus,2507,18 Jul 25
EXS7GT,A21N,GCTS,EGCC,11201,2507,18 Jul 25
EXS62JN,A21N,EGCC,GCTS,11201,2507,18 Jul 25
SZN404,A339,LFPG,GOBD,11201,2507,18 Jul 25
SZN403,A339,GOBD,LFPG,11201,2507,18 Jul 25
AEE4254,A320,LGIR,EDDW,11201,2507,18 Jul 25
AEE4255,A320,EDDW,LGIR,11201,2507,18 Jul 25
AEE4318,A320,LGRP,EKBI,11201,2507,18 Jul 25
AEE4319,A320,EKBI,LGRP,11201,2507,18 Jul 25
AEE4320,A320,LGRP,ENGM,11201,2507,18 Jul 25
AEE4321,A320,ENGM,LGRP,11201,2507,18 Jul 25
AEE4570,A320,LGSA,ENGM,11201,2507,18 Jul 25
AEE4571,A320,ENGM,LGSA,11201,2507,18 Jul 25
AEE4572,A320,LGSA,ESSA,11201,2507,18 Jul 25
AEE4573,A320,ESSA,LGSA,11201,2507,18 Jul 25
QTR2R,B77W,OPIS,OTHH,sam,2507,18 Jul 25
N2PD,TBM9,BGJN,CYYR,Pilatus,2507,18 Jul 25
N919FG,GL7T,LIEO,KCMI,Pilatus,2507,18 Jul 25
CFOPK,GLEX,CYUL,LFMN,Pilatus,2507,18 Jul 25
