Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
CFG8YL,A321,LGSA,EDDH,Pilatus,2509,29 Sep 25
CFG8XD,A321,EDDH,LGSA,Pilatus,2509,29 Sep 25
TOM2BH,B738,LGZA,EGCC,Pilatus,2509,29 Sep 25
VJT750,GL7T,LSZH,LIBP,Pilatus,2509,29 Sep 25
TOM3WL,B738,EGCC,LGZA,Pilatus,2509,29 Sep 25
LFO80A,A320,EDVE,LFBO,Pilatus,2509,29 Sep 25
ZSKEN,CL60,EGKB,LSGG,Pilatus,2509,29 Sep 25
LFO80A,A320,LFBO,EDVE,Pilatus,2509,29 Sep 25
TUI8CA,B738,LGIR,EDDM,jtwright93,2509,29 Sep 25
QTR75K,B789,LEBL,OTHH,jtwright93,2509,29 Sep 25
DLH5P,A320,LKPR,EDDF,jtwright93,2509,29 Sep 25
TUI6MX,B738,EDDM,LGIR,jtwright93,2509,29 Sep 25
MSR3995,BCS3,HECA,EGSY,jtwright93,2509,29 Sep 25
QTR25Q,B789,OTHH,LEBL,jtwright93,2509,29 Sep 25
NMA1335,A320,HECA,LEBL,jtwright93,2509,29 Sep 25
WMT949,A320,EGGW,LRSB,jtwright93,2509,29 Sep 25
WMT19DG,A320,LRSB,EGGW,jtwright93,2509,29 Sep 25
TVS4536,B738,EDDV,LOWS,jtwright93,2509,29 Sep 25
TVS473P,B738,LZIB,EDDV,jtwright93,2509,29 Sep 25
VOZ9934,E290,YNWN,YPPH,Dylstar21,2509,29 Sep 25
RWZ019,T204,UUDD,LLBG,11201,2509,28 Sep 25
EILSY,GLF5,LGAV,OMDB,11201,2509,28 Sep 25
BFY618R,B737,OMDW,LFMN,11201,2509,28 Sep 25
FGO087,A332,OMDW,LFOK,11201,2509,28 Sep 25
VYU191,A320,OMDW,LLBG,11201,2509,28 Sep 25
HMZ8189,A319,OMDW,UUWW,11201,2509,28 Sep 25
SVW45LT,A318,OMDW,DTTJ,11201,2509,28 Sep 25
EZS1532,A320,EBBR,LSGG,11201,2509,28 Sep 25
ITY603,A339,KJFK,LIRF,11201,2509,28 Sep 25
CFG4TK,A320,LGKF,EDDL,11201,2509,28 Sep 25
IBE1401,A359,LEMD,UAAA,11201,2509,28 Sep 25
CFG8DA,B753,LEPA,EDDL,11201,2509,28 Sep 25
CFG8DM,B753,EDDL,LEPA,11201,2509,28 Sep 25
ARG1991,B738,KMIA,SPJC,quiquem,2509,28 Sep 25
REU975,B77W,FMEE,LFBT,Volarium,2509,28 Sep 25
AEE6129,A320,ESSV,ENCN,11201,2509,28 Sep 25
AEE6007,A320,LCLK,LGAV,11201,2509,28 Sep 25
AEE6004,A320,LGAV,LGKL,11201,2509,28 Sep 25
AEE6005,A320,LGIR,LGAV,11201,2509,28 Sep 25
AEE6003,A320,LGKL,LGAV,11201,2509,28 Sep 25
