Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
THY2WL,A321,LTFM,OIIE,11201,2509,12 Sep 25
THY3SJ,A321,LTFM,EDDV,11201,2509,12 Sep 25
THY4QW,A321,LTFM,ESGG,11201,2509,12 Sep 25
SDR82TF,A319,EDDW,EDDE,11201,2509,12 Sep 25
OCN1212,A320,EDDF,LGSK,11201,2509,12 Sep 25
OCN11,A333,EDDF,KLAS,11201,2509,12 Sep 25
REU9901,B788,LETL,LFPG,11201,2509,12 Sep 25
BOX170,B77L,EDDP,EDDF,11201,2510,12 Sep 25
GEC8461,B77L,LTFM,EDDF,11201,2509,12 Sep 25
EIN989,A21N,EIDW,KMSP,11201,2509,12 Sep 25
IBE03DL,A21N,LEMD,KBOS,11201,2509,12 Sep 25
EIN2395,A21N,EDHI,EIDW,11201,2509,12 Sep 25
DLH87E,A320,LEBB,EDDM,11201,2509,12 Sep 25
DLH44M,A320,EDDM,LEBB,11201,2509,12 Sep 25
FIN2058,A319,LGKO,EFHK,11201,2509,12 Sep 25
MSA9732,B734,LIBD,LIPO,11201,2509,12 Sep 25
MSA9784,B738,LIEE,LIRF,11201,2509,12 Sep 25
AEE4099,A20N,EVRA,LGAV,11201,2509,12 Sep 25
AEE6165,A20N,EVRA,LGAV,11201,2509,12 Sep 25
AEE6298,A20N,LGAV,EVRA,11201,2509,12 Sep 25
ETD1UH,B78X,OMAA,EKCH,jessy0506,2509,12 Sep 25
BEL255,A333,EBBR,DFFD,jessy0506,2509,12 Sep 25
QTR960,A35K,OTHH,WADD,F6Jordan,2509,12 Sep 25
VOZ001,B77W,YSSY,OTHH,F6Jordan,2509,12 Sep 25
VOZ015,B77W,YBBN,OTHH,F6Jordan,2509,12 Sep 25
VOZ021,B77W,YPPH,OTHH,F6Jordan,2509,12 Sep 25
EJU1686,A320,LIRF,LFMN,Krown,2509,11 Sep 25
KAL9036,B748,KATL,RKSI,Pilatus,2509,11 Sep 25
SEU7832,B738,HEMA,EPKT,Pilatus,2509,11 Sep 25
RYR21VT,B38M,LIME,EGSS,Pilatus,2510,11 Sep 25
TOM665,B788,KMLB,EGBB,Pilatus,2509,11 Sep 25
THY706,A332,LTFM,OAKB,Pilatus,2509,11 Sep 25
DAH2008,B738,DAAG,LEVC,Pilatus,2509,11 Sep 25
ELY5195,B738,LLBG,LYBE,Pilatus,2509,11 Sep 25
VPCTA,GLF5,SBJH,LFPB,Pilatus,2509,11 Sep 25
DAL9755,A332,KDTW,KATL,Pilatus,2509,11 Sep 25
EZY36ZY,A320,EGBB,GCFV,Pilatus,2509,11 Sep 25
THY4ST,A321,EDDB,LTFM,Pilatus,2509,11 Sep 25
THY5ZW,A21N,LTFM,EDDL,Pilatus,2509,11 Sep 25
DLH5Y,A359,EDDM,KSAN,Pilatus,2509,11 Sep 25
