Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
N73AF,GLEX,KDAL,LIRA,Pilatus,2505,01 Jun 25
N744C,FA8X,SBJH,LSGG,Pilatus,2505,01 Jun 25
HRT881,CL60,CYYZ,EBBR,Pilatus,2505,01 Jun 25
N767A,B762,OERK,LFPG,Pilatus,2505,01 Jun 25
TWY750,GL5T,LSGG,KTEB,Pilatus,2505,01 Jun 25
VJA807,GL7T,LFML,KTEB,Pilatus,2505,01 Jun 25
N822MK,GLF6,LSZH,KTTN,Pilatus,2505,01 Jun 25
TWY43,GLEX,EGHH,EGLF,Pilatus,2505,01 Jun 25
N878SC,GLEX,KEWR,EGGW,Pilatus,2505,01 Jun 25
N966RW,GA6C,EDDM,KFTY,Pilatus,2505,01 Jun 25
N989KM,GLF4,EINN,KFAR,Pilatus,2505,01 Jun 25
SEK7493,A320,EDDS,HEGN,Pilatus,2505,01 Jun 25
N502GM,GLF4,KBCT,LPAZ,Pilatus,2505,01 Jun 25
N319GG,GLEX,KMRY,EGPN,Pilatus,2505,01 Jun 25
N22805,G280,KBGR,EGLF,Pilatus,2505,01 Jun 25
N169TA,GA5C,KDAL,EGLF,Pilatus,2505,01 Jun 25
N950CM,GLF6,EDDM,KTEB,Pilatus,2505,01 Jun 25
N919VE,CL60,EGLF,DGAA,Pilatus,2505,01 Jun 25
N887WM,GLF6,LEBL,HAAB,Pilatus,2505,01 Jun 25
N887WM,GLF6,KTRM,LEBL,Pilatus,2505,01 Jun 25
KAY53,A319,EGKK,KLAX,Pilatus,2505,01 Jun 25
TWY625,GL7T,LFLL,KHPN,Pilatus,2510,01 Jun 25
N843GX,GLEX,LIRZ,KCHS,Pilatus,2505,01 Jun 25
N721FH,F900,LEZL,LFLP,Pilatus,2505,01 Jun 25
VJT895,GLEX,KONT,LSGG,Pilatus,2505,01 Jun 25
RJR934,GLEX,LGAV,KTEB,Pilatus,2505,01 Jun 25
N157QS,GLEX,KBFI,EHAM,Pilatus,2505,01 Jun 25
MCVGL,GL5T,LPFR,EGBB,Pilatus,2505,01 Jun 25
N301SR,B737,EGSS,LFMN,Pilatus,2505,01 Jun 25
MCVGL,GL5T,KMKE,LPFR,Pilatus,2505,01 Jun 25
BAW248,B772,SBGL,EGLL,sam,2505,31 May 25
MFX3310,A320,LTCG,UTTT,Volarium,2505,31 May 25
MFX3309,A320,UTTT,LTCG,Volarium,2505,31 May 25
MSC2932,A20N,HEGN,EDDV,Volarium,2505,31 May 25
LGL9612,DH8D,EDXW,ELLX,Volarium,2505,31 May 25
LGL1W,DH8D,ELLX,EDXW,Volarium,2505,31 May 25
SXS4FP,B738,EDDV,LTAI,Volarium,2505,31 May 25
THY6KU,A321,LTFM,LIRN,Volarium,2505,31 May 25
NSZ5362,B38M,LEAL,ESKN,Volarium,2505,31 May 25
EIN13J,A333,EIDW,KBOS,Volarium,2505,31 May 25
