Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
HBKJT,TBM9,EDDM,LTFE,Pilatus,2505,18 May 25
DFFUN,TBM9,EDJA,EDDG,Pilatus,2505,18 May 25
N302JG,TBM7,EGCM,EGJB,Pilatus,2505,18 May 25
LDX24C,GL7T,LGAV,KOAK,Pilatus,2505,18 May 25
N220F,GLEX,KLAX,LFMN,Pilatus,2505,18 May 25
N318DC,GLF4,EGGW,KPHL,Pilatus,2505,18 May 25
N1AL,GLF6,LEMG,CYUL,Pilatus,2505,18 May 25
N127QS,GL5T,LSZH,KPSM,Pilatus,2505,18 May 25
VJT813,GLEX,EGCC,KDEN,Pilatus,2505,18 May 25
N10XG,GLF5,EINN,KSJC,Pilatus,2505,18 May 25
TWY262,GLF5,KSJC,LPPT,Pilatus,2505,18 May 25
IJM572,GLF5,LEBL,KSRQ,Pilatus,2505,18 May 25
BVR80,GLEX,EDSB,KMCO,Pilatus,2505,18 May 25
N176HS,GLF6,EGGW,KMIA,Pilatus,2505,18 May 25
VJA807,GL7T,LFML,KBCT,Pilatus,2505,18 May 25
JEF99,FA7X,EFHK,KOPF,Pilatus,2505,18 May 25
N520EM,GL7T,LFMN,KOPF,Pilatus,2505,18 May 25
N68889,GLEX,KOPF,LFPB,Pilatus,2505,18 May 25
LVKAX,GLF5,EGPF,KFXE,Pilatus,2505,18 May 25
ELY022,B788,KFLL,LLBG,Pilatus,2505,18 May 25
CMB347,B744,KCHS,EPRZ,Pilatus,2505,18 May 25
N6CP,GLF6,KHPN,LGTS,Pilatus,2505,18 May 25
N5CP,GLF6,KHPN,LGTS,Pilatus,2505,18 May 25
N650CP,GLF6,KHPN,LGTS,Pilatus,2505,18 May 25
VJT592,CL60,KTEB,EIDW,Pilatus,2505,18 May 25
N540W,GA7C,LIRA,KTEB,Pilatus,2505,18 May 25
IFA6253,GLEX,KTEB,LFMN,Pilatus,2505,18 May 25
QTR3J,A359,OTHH,OMDB,sam,2505,18 May 25
N157QS,GLEX,LFPB,KTEB,Pilatus,2505,18 May 25
VJT719,GLEX,EGGW,KTEB,Pilatus,2505,18 May 25
N450JC,GLF4,LFPB,KTEB,Pilatus,2505,18 May 25
GSM450,GLF4,EGGW,KTEB,Pilatus,2505,18 May 25
N774GT,GLF4,EGPH,KTEB,Pilatus,2505,18 May 25
N137WS,GLF4,EGGW,KTEB,Pilatus,2505,18 May 25
N242GM,GLF5,LIPE,KTEB,Pilatus,2505,18 May 25
SIO551,GLF5,KTEB,LIML,Pilatus,2505,18 May 25
N100AX,F900,EINN,KHPN,Pilatus,2505,18 May 25
N1271M,GLF5,KHPN,LFPB,Pilatus,2505,18 May 25
HBJLF,GL7T,LSGG,KHPN,Pilatus,2505,18 May 25
AOJ95C,GLF5,EGCC,KHPN,Pilatus,2505,18 May 25
