Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
VLG50RV,A320,LEBL,LEPA,capt_beanie,2506,01 Jul 25
BOX395,B77L,KCVG,EDDP,capt_beanie,2506,01 Jul 25
WZZ8744,A21N,LPPT,EPWA,capt_beanie,2506,01 Jul 25
N350KM,CL35,CYQX,LEMG,Pilatus,2506,30 Jun 25
SYB344,CL60,LFKF,CYQX,Pilatus,2506,30 Jun 25
N550AV,GLF5,LIPH,KLIT,Pilatus,2506,30 Jun 25
FJO649,GLF6,OEJN,EGKB,Pilatus,2506,30 Jun 25
N400BC,GLEX,KBJC,LOWW,Pilatus,2506,30 Jun 25
CFWPF,GL7T,CYUL,LLBG,Pilatus,2506,30 Jun 25
CGVVS,E550,CYUL,EBBR,Pilatus,2506,30 Jun 25
CGLJT,GLF5,LIMJ,CYYZ,Pilatus,2506,30 Jun 25
CGGVI,GLF6,CYYZ,EGSS,Pilatus,2506,30 Jun 25
N29MW,PC24,BIRK,EBOS,Pilatus,2506,30 Jun 25
N29MW,PC24,CYFB,BIRK,Pilatus,2506,30 Jun 25
AFR498,A332,LFPG,TNCM,Pilatus,2506,30 Jun 25
AAR522,A359,EGLL,RKSI,Pilatus,2506,30 Jun 25
OYO3,P180,LFPB,LEZG,Pilatus,2506,30 Jun 25
AAB16G,F900,LEMO,EBBR,Pilatus,2506,30 Jun 25
WLDLD28,PC12,KAPA,KAPA,aca777,2506,30 Jun 25
BBQ6204,B734,MDPC,TJSJ,aca777,2506,30 Jun 25
JSX490,E145,KSDL,KSLC,aca777,2506,30 Jun 25
UAL1175,B77W,KSFO,PHNL,aca777,2506,30 Jun 25
N2AC,GLEX,ENAT,KSLC,Pilatus,2506,30 Jun 25
NCR816,B744,KORD,EPKT,Pilatus,2506,30 Jun 25
AOJ85S,GLF5,LIPZ,LIPR,Pilatus,2506,30 Jun 25
MAR965,B734,LOWW,LGAV,Pilatus,2506,30 Jun 25
FJO67M,E550,LOWG,LGAV,Pilatus,2506,30 Jun 25
N127SR,CL60,EDMO,EDDB,Pilatus,2506,30 Jun 25
N311WM,GLF6,LIML,EDDB,Pilatus,2506,30 Jun 25
MBIGG,GL7T,LSGG,EGGW,Pilatus,2506,30 Jun 25
QGA11A,C25C,EDXW,EDDB,Pilatus,2506,30 Jun 25
CAT531,B738,LOWG,EGKK,Pilatus,2506,30 Jun 25
BTX3C,PC24,EKCH,ENHD,Pilatus,2506,30 Jun 25
DIGST,PRM1,EDXW,EDDB,Pilatus,2506,30 Jun 25
CND911,B39M,LOWG,EGBB,Pilatus,2506,30 Jun 25
CAT9531,B738,EKAH,LOWG,Pilatus,2506,30 Jun 25
CND091P,B39M,EHAM,LOWG,Pilatus,2506,30 Jun 25
VJT480,CL35,LOWG,EGNT,Pilatus,2506,30 Jun 25
VJT373,C56X,LOWG,EGPN,Pilatus,2506,30 Jun 25
GER623,E190,LOWG,EGGW,Pilatus,2506,30 Jun 25
