Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
N888KK,GA6C,LSGG,LIEO,Pilatus,2506,01 Jul 25
N114LM,S22T,LFLY,LSGG,Pilatus,2506,01 Jul 25
JFA98Y,PC24,LFTH,LSZB,Pilatus,2506,01 Jul 25
HBCDU,C182,LSZF,LSZB,Pilatus,2506,01 Jul 25
HBTEE,C172,LSZB,LSZB,Pilatus,2506,01 Jul 25
NFA044,C650,EDDV,LSZB,Pilatus,2506,01 Jul 25
PJS400,F900,EGWU,LSZB,Pilatus,2506,01 Jul 25
N886AJ,GLF6,LSZB,LIRN,Pilatus,2506,01 Jul 25
MCK312,C25C,LFPB,LSZC,Pilatus,2506,01 Jul 25
FDX404,B763,KDTW,KMEM,aca777,2506,01 Jul 25
HBFOW,PC12,EPPO,LSZC,Pilatus,2506,01 Jul 25
VJT957,GLEX,LSZS,LFMN,Pilatus,2506,01 Jul 25
AWH26J,C68A,LSZS,LIRA,Pilatus,2506,01 Jul 25
VJH313,C56X,LIPZ,LSZS,Pilatus,2506,01 Jul 25
SFS80,PC12,EDDC,EDDC,Pilatus,2506,01 Jul 25
HBFUN,PC12,LIEO,LSZL,Pilatus,2506,01 Jul 25
HBFZZ,PC12,LSZC,LTBS,Pilatus,2506,01 Jul 25
CAZ201,PC24,LFMN,LSZH,Pilatus,2506,01 Jul 25
PCH78R,PC24,BIRK,CYFB,Pilatus,2506,01 Jul 25
PCH78R,PC24,LSZC,BIRK,Pilatus,2506,01 Jul 25
PCH63A,PC12,LSZC,EGPK,Pilatus,2506,01 Jul 25
TVS1J,C700,LKPR,LOWI,Pilatus,2506,01 Jul 25
FLE1600,B38M,CYYZ,KFLL,aca777,2506,01 Jul 25
N940PK,TBM9,LDZD,EGKB,Pilatus,2506,01 Jul 25
N700QT,TBM7,LFRD,LFPN,Pilatus,2506,01 Jul 25
DWI5100,B38M,MDPC,KMIA,aca777,2506,01 Jul 25
N1J,TBM9,LFPN,LFBH,Pilatus,2506,01 Jul 25
BYA290,E120,KHYI,KPTK,aca777,2506,01 Jul 25
N152QS,GLEX,KSFO,LFTH,Pilatus,2506,01 Jul 25
TWY94,GLEX,KLAX,EGLF,Pilatus,2506,01 Jul 25
SVW65SO,GLF6,LFPB,KLAX,Pilatus,2506,01 Jul 25
QQE245,GLF6,LPPT,KLAX,Pilatus,2506,01 Jul 25
JCY211,FA7X,EGSS,KEGE,Pilatus,2506,01 Jul 25
ITY9470,B762,LIRF,LPPT,Pilatus,2506,01 Jul 25
VPCFR,GA7C,KMCO,OMAD,Pilatus,2506,01 Jul 25
SWR65,B77W,KMIA,LSZH,Pilatus,2506,01 Jul 25
N750KD,GL7T,LFPG,KMIA,Pilatus,2506,01 Jul 25
N884SG,GLF5,LFTH,KOPF,Pilatus,2506,01 Jul 25
N588TN,GLF5,EINN,KFLL,Pilatus,2506,01 Jul 25
CMB397,B744,KCHS,ETAR,Pilatus,2506,01 Jul 25
