Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
ENT78PH,B738,LEIB,EPWA,capt_beanie,2506,13 Jun 25
ENT76GC,B738,EPWA,LEIB,capt_beanie,2506,13 Jun 25
NJE650G,C68A,LIMW,LSZH,Volarium,2506,13 Jun 25
NJE114M,C68A,EGKB,LIMW,Volarium,2506,13 Jun 25
LHX9931,A20N,EDHI,LGAV,Pilatus,2506,13 Jun 25
THY6830,A21N,EDHI,LTFM,Pilatus,2506,13 Jun 25
AIB602,A339,LFRZ,LFBO,Pilatus,2506,13 Jun 25
HRT119,GALX,CYYZ,BIKF,Pilatus,2506,13 Jun 25
SYB007,GLEX,CYYZ,LFPB,Pilatus,2506,13 Jun 25
N549CF,GLF5,CYYZ,LEMG,Pilatus,2506,13 Jun 25
N807QS,C700,GMTT,CYYT,Pilatus,2506,13 Jun 25
N211QS,CL60,ENGM,CYYT,Pilatus,2506,13 Jun 25
NOJ91,F900,EGGW,CYYT,Pilatus,2506,13 Jun 25
N286MH,CL30,BIKF,CYYR,Pilatus,2506,13 Jun 25
TLK822,LJ45,BIKF,CYYR,Pilatus,2506,13 Jun 25
N13P,PC12,CYYR,BIRK,Pilatus,2506,13 Jun 25
AUA328,A320,BIKF,LOWW,Pilatus,2506,13 Jun 25
N286MH,CL30,EGMC,BIKF,Pilatus,2506,13 Jun 25
ICE127,DH8B,BIKF,BGJN,Pilatus,2506,13 Jun 25
ICE301,DH8D,EKVG,BIKF,Pilatus,2506,13 Jun 25
N918CW,E545,CYQX,BIKF,Pilatus,2506,13 Jun 25
AEE4318,A320,LGRP,ESMX,11201,2506,13 Jun 25
AEE4319,A320,ESMX,LGRP,11201,2506,13 Jun 25
AEE4321,A320,ENGM,LGRP,11201,2506,13 Jun 25
AEE4254,A320,LGIR,EDDW,11201,2506,13 Jun 25
AEE4255,A320,EDDW,LGIR,11201,2506,13 Jun 25
AEE4320,A320,LGRP,EFOU,11201,2506,13 Jun 25
SIA23,A359,KJFK,WSSS,11201,2510,13 Jun 25
JAL42,B788,EGLL,RJTT,11201,2506,13 Jun 25
FIN61,A359,EFHK,RJTT,11201,2506,13 Jun 25
JAL8046,A35K,LFPG,RJTT,11201,2506,13 Jun 25
ANA217,B789,RJTT,EDDM,11201,2506,13 Jun 25
JAL43,A35K,RJTT,EGLL,11201,2506,13 Jun 25
THY6048,A332,OLBA,ZGSZ,Pilatus,2506,13 Jun 25
WZZ8636,A21N,EPWA,EKCH,Pilatus,2506,13 Jun 25
TKJ2NU,A320,EDDF,LTFJ,Pilatus,2506,13 Jun 25
RJA432,E295,OLBA,OJAI,Pilatus,2506,13 Jun 25
LVKLH,GLF5,KIND,LPPR,Pilatus,2506,13 Jun 25
KMM308,A20N,LMML,EDDM,Pilatus,2506,13 Jun 25
UAE6AL,A388,LFMN,OMDB,Pilatus,2506,13 Jun 25
