Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
N60LJ,LJ60,BIKF,CYYR,Pilatus,2509,29 Sep 25
CFMDF,PC24,CYYR,BIRK,Pilatus,2509,29 Sep 25
N74VZ,GLF5,PANC,RKSS,Pilatus,2509,29 Sep 25
TWB404,A332,EDDF,RKSI,Pilatus,2510,29 Sep 25
THY2GN,A321,LTFM,LQSA,jtwright93,2509,29 Sep 25
THY4HZ,A321,LTFM,LHBP,jtwright93,2509,29 Sep 25
THY3PC,A321,LTFM,HECA,jtwright93,2509,29 Sep 25
VIR73Q,A35K,EGCC,KMCO,Sinkrate,2509,29 Sep 25
GRL779,A338,EKCH,BGGH,bartgast,2509,29 Sep 25
GRL780,A338,BGGH,EKCH,bartgast,2509,29 Sep 25
UAL129,B763,KIAH,SBGL,Brunotx,2509,29 Sep 25
EIN1XL,A21N,EIDW,KPHL,Pilatus,2509,29 Sep 25
N940RW,TBM9,LFML,EBAW,Pilatus,2509,29 Sep 25
N850LD,TBM8,LFEY,LFPN,Pilatus,2509,29 Sep 25
N330KT,TBM9,EGPC,EDMO,Pilatus,2509,29 Sep 25
N310RH,PC24,EDGS,LSGG,Pilatus,2509,29 Sep 25
ICE1348,B752,BIKF,EGGP,Pilatus,2509,29 Sep 25
RJA952,GLF6,OJAI,KFAR,Pilatus,2509,29 Sep 25
AZE599,E145,EDJA,EDDR,Pilatus,2509,29 Sep 25
AWC152,A333,ZWWW,EGSS,Pilatus,2509,29 Sep 25
PVG331P,A321,LEPP,GOBD,Pilatus,2509,29 Sep 25
RGA14,A109,ZZZZ,LSHI,Pilatus,2509,29 Sep 25
SAZ51,CL60,LSZH,LOWI,Pilatus,2509,29 Sep 25
JAS127,GL7T,WSSS,EGGW,Pilatus,2509,29 Sep 25
LXJ655,GLF6,EGKB,KTYS,Pilatus,2509,29 Sep 25
N737ER,B737,LFMN,LFLS,Pilatus,2509,29 Sep 25
MBIGG,GL7T,LFMN,LSGG,Pilatus,2509,29 Sep 25
N737M,B738,LIMJ,LIML,Pilatus,2509,29 Sep 25
N895DA,GLF5,KDAL,EHRD,Pilatus,2509,29 Sep 25
KPO780,GLF5,EGKB,KAUS,Pilatus,2509,29 Sep 25
N883V,B737,LFPB,KTKI,Pilatus,2509,29 Sep 25
N2016A,FA7X,LFPB,KSDL,Pilatus,2509,29 Sep 25
N550EW,GLF5,LHBP,KLAS,Pilatus,2509,29 Sep 25
N173NY,GLF5,EHAM,KVNY,Pilatus,2509,29 Sep 25
LXJ653,GLF6,LEBL,KSJC,Pilatus,2509,29 Sep 25
VJT762,GL7T,KMIA,OMDW,Pilatus,2509,29 Sep 25
N180QS,GL7T,KMIA,LFMV,Pilatus,2509,29 Sep 25
N226SL,GLF5,KPBI,EGPH,Pilatus,2509,29 Sep 25
N85D,GLEX,KFXE,EINN,Pilatus,2509,29 Sep 25
DAL8866,A333,EIDW,EGSS,Pilatus,2509,29 Sep 25
