Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
LVCAZ,GLF4,SEGU,KMIA,quiquem,2510,03 Oct 25
IRM113,A343,LTFM,OIIE,sam,2510,03 Oct 25
IRM112,A343,OIIE,LTFM,sam,2510,03 Oct 25
SWR282,A343,LSZH,FAOR,sam,2510,03 Oct 25
EDW32Y,A343,LSZH,LCLK,sam,2510,03 Oct 25
EDW4K,A343,LSZH,KTPA,sam,2510,03 Oct 25
SWR122,A343,LSZH,RKSI,sam,2510,03 Oct 25
SWR188,A343,LSZH,ZSPD,sam,2510,03 Oct 25
EDW36W,A343,LSZH,MROC,sam,2510,03 Oct 25
LVCAZ,GLF4,SAEZ,SEGU,quiquem,2510,03 Oct 25
DLH2K,A343,EDDF,KDFW,sam,2510,03 Oct 25
DLH3V,A343,EDDF,KDTW,sam,2510,03 Oct 25
DLH404,A343,EDDF,KJFK,sam,2510,03 Oct 25
DLH420,A343,EDDF,KBOS,sam,2510,03 Oct 25
DLH432,A343,EDDF,KORD,sam,2510,03 Oct 25
DLH594,A343,EDDF,DNAA,sam,2510,03 Oct 25
DLH5AF,A343,EDDF,KBOS,sam,2510,03 Oct 25
DLH630,A343,EDDF,OMDB,sam,2510,03 Oct 25
DLH756,A343,EDDF,VABB,sam,2510,03 Oct 25
DLH760,A343,EDDF,VIDP,sam,2510,03 Oct 25
DLH9922,A343,EDDF,EDDL,sam,2510,03 Oct 25
EWG465,A319,EGLL,EDDK,sam,2510,03 Oct 25
TFL3GH,B38M,GCLP,EHAM,sam,2510,03 Oct 25
TOM439,B38M,LPFR,EGCC,sam,2510,03 Oct 25
RYR99DY,B738,EGSS,EVRA,sam,2510,03 Oct 25
EDW266N,A320,LSZH,LEIB,sam,2510,03 Oct 25
TAH523,A332,LTAI,EDDN,sam,2510,03 Oct 25
TOM439,B38M,GVBA,LPFR,sam,2510,03 Oct 25
EJU86CB,A319,LEPA,EGNM,sam,2510,03 Oct 25
EJU38LE,A319,EGNM,LEPA,sam,2510,03 Oct 25
NGN7100,A320,BIKF,EIDW,sam,2510,03 Oct 25
NGN907P,A320,EDDF,BIKF,sam,2510,03 Oct 25
KLM861,B772,EHAM,RJAA,sam,2510,03 Oct 25
VJT993,GLEX,KLAX,EGNM,sam,2510,03 Oct 25
WMT545,A21N,LROP,EGNM,sam,2510,03 Oct 25
WMT3D,A21N,EGNM,LROP,sam,2510,03 Oct 25
WMT459,A320,LRCL,EGNM,sam,2510,03 Oct 25
WMT1GR,A320,EGNM,LRCL,sam,2510,03 Oct 25
KLM1080,E190,EGGD,EHAM,sam,2510,03 Oct 25
TOM28B,B38M,LGSA,EGBB,sam,2510,03 Oct 25
